"ntl_mean","n_pixels","n_non_na_pixels","prop_non_na_pixels","date"
4.55342721939087,907,904,0.996692392502756,"2018-08-09"
4.40182685852051,907,903,0.995589856670342,"2018-08-10"
4.61786603927612,907,905,0.997794928335171,"2018-08-11"
6.11214637756348,907,907,1,"2018-08-12"
3.73524188995361,907,904,0.996692392502756,"2018-08-13"
3.62032270431519,907,905,0.997794928335171,"2018-08-14"
4.18315410614014,907,904,0.996692392502756,"2018-08-15"
3.99359464645386,907,903,0.995589856670342,"2018-08-16"
4.74687433242798,907,904,0.996692392502756,"2018-08-17"
4.54375457763672,907,901,0.993384785005513,"2018-08-18"
2.8235228061676,907,904,0.996692392502756,"2018-08-19"
2.90598320960999,907,904,0.996692392502756,"2018-08-20"
4.26138734817505,907,903,0.995589856670342,"2018-08-21"
4.04560327529907,907,902,0.994487320837927,"2018-08-22"
3.34194612503052,907,907,1,"2018-08-23"
4.4738974571228,907,905,0.997794928335171,"2018-08-24"
4.59508371353149,907,907,1,"2018-08-25"
4.59533739089966,907,904,0.996692392502756,"2018-08-26"
3.90081930160522,907,903,0.995589856670342,"2018-08-27"
3.99895930290222,907,900,0.992282249173098,"2018-08-28"
4.49405479431152,907,904,0.996692392502756,"2018-08-29"
4.51457500457764,907,904,0.996692392502756,"2018-08-30"
4.57604026794434,907,903,0.995589856670342,"2018-08-31"
4.51883268356323,907,902,0.994487320837927,"2018-09-01"
4.64927530288696,907,904,0.996692392502756,"2018-09-02"
4.48589754104614,907,904,0.996692392502756,"2018-09-03"
4.91403102874756,907,904,0.996692392502756,"2018-09-04"
4.51107168197632,907,903,0.995589856670342,"2018-09-05"
4.47783374786377,907,903,0.995589856670342,"2018-09-06"
4.60145092010498,907,900,0.992282249173098,"2018-09-07"
4.59536361694336,907,905,0.997794928335171,"2018-09-08"
4.59599828720093,907,904,0.996692392502756,"2018-09-09"
3.57876873016357,907,907,1,"2018-09-10"
4.49837684631348,907,903,0.995589856670342,"2018-09-11"
4.26071739196777,907,907,1,"2018-09-12"
4.4983983039856,907,904,0.996692392502756,"2018-09-13"
4.49799966812134,907,904,0.996692392502756,"2018-09-14"
4.48979139328003,907,904,0.996692392502756,"2018-09-15"
4.4983983039856,907,904,0.996692392502756,"2018-09-16"
3.34110021591187,907,902,0.994487320837927,"2018-09-17"
4.51782417297363,907,904,0.996692392502756,"2018-09-18"
4.32053375244141,907,904,0.996692392502756,"2018-09-19"
2.63320565223694,907,902,0.994487320837927,"2018-09-20"
4.48430109024048,907,904,0.996692392502756,"2018-09-21"
4.49004077911377,907,901,0.993384785005513,"2018-09-22"
4.48367547988892,907,904,0.996692392502756,"2018-09-23"
4.22645425796509,907,904,0.996692392502756,"2018-09-24"
4.4113564491272,907,904,0.996692392502756,"2018-09-25"
4.3802809715271,907,903,0.995589856670342,"2018-09-26"
4.07705307006836,907,904,0.996692392502756,"2018-09-27"
4.54951763153076,907,907,1,"2018-09-28"
4.49335622787476,907,907,1,"2018-09-29"
4.48392009735107,907,904,0.996692392502756,"2018-09-30"
4.48659706115723,907,903,0.995589856670342,"2018-10-01"
4.4668345451355,907,907,1,"2018-10-02"
4.57416963577271,907,903,0.995589856670342,"2018-10-03"
4.48142337799072,907,901,0.993384785005513,"2018-10-04"
4.48996162414551,907,901,0.993384785005513,"2018-10-05"
4.5772271156311,907,907,1,"2018-10-06"
4.60440874099731,907,903,0.995589856670342,"2018-10-07"
4.60725355148315,907,902,0.994487320837927,"2018-10-08"
4.60334062576294,907,907,1,"2018-10-09"
4.60334062576294,907,907,1,"2018-10-10"
4.42312240600586,907,902,0.994487320837927,"2018-10-11"
4.00760269165039,907,902,0.994487320837927,"2018-10-12"
4.42307662963867,907,905,0.997794928335171,"2018-10-13"
4.75244188308716,907,904,0.996692392502756,"2018-10-14"
4.42758464813232,907,901,0.993384785005513,"2018-10-15"
4.32115125656128,907,906,0.998897464167585,"2018-10-16"
4.98283433914185,907,905,0.997794928335171,"2018-10-17"
4.80535268783569,907,904,0.996692392502756,"2018-10-18"
4.77915954589844,907,904,0.996692392502756,"2018-10-19"
4.49584531784058,907,902,0.994487320837927,"2018-10-20"
4.41781949996948,907,907,1,"2018-10-21"
4.48964691162109,907,904,0.996692392502756,"2018-10-22"
4.3003716468811,907,904,0.996692392502756,"2018-10-23"
3.70449256896973,907,905,0.997794928335171,"2018-10-24"
4.6974630355835,907,907,1,"2018-10-25"
4.70574760437012,907,900,0.992282249173098,"2018-10-26"
4.40260124206543,907,904,0.996692392502756,"2018-10-27"
4.69783401489258,907,905,0.997794928335171,"2018-10-28"
4.69773387908936,907,904,0.996692392502756,"2018-10-29"
3.34857964515686,907,904,0.996692392502756,"2018-10-30"
4.69858169555664,907,904,0.996692392502756,"2018-10-31"
4.69858169555664,907,904,0.996692392502756,"2018-11-01"
3.6524384021759,907,907,1,"2018-11-02"
4.69848108291626,907,903,0.995589856670342,"2018-11-03"
4.05295705795288,907,906,0.998897464167585,"2018-11-04"
4.69751214981079,907,906,0.998897464167585,"2018-11-05"
3.76834011077881,907,904,0.996692392502756,"2018-11-06"
4.21788024902344,907,906,0.998897464167585,"2018-11-07"
4.30762672424316,907,903,0.995589856670342,"2018-11-08"
4.54434728622437,907,904,0.996692392502756,"2018-11-09"
2.58381390571594,907,906,0.998897464167585,"2018-11-10"
4.32735204696655,907,905,0.997794928335171,"2018-11-11"
4.25868082046509,907,903,0.995589856670342,"2018-11-12"
4.52770280838013,907,903,0.995589856670342,"2018-11-13"
4.5284218788147,907,902,0.994487320837927,"2018-11-14"
3.87635707855225,907,903,0.995589856670342,"2018-11-15"
2.46291399002075,907,903,0.995589856670342,"2018-11-16"
4.36054754257202,907,905,0.997794928335171,"2018-11-17"
4.87626361846924,907,902,0.994487320837927,"2018-11-18"
4.28506708145142,907,905,0.997794928335171,"2018-11-19"
4.77428531646729,907,904,0.996692392502756,"2018-11-20"
4.83249807357788,907,906,0.998897464167585,"2018-11-21"
4.83244657516479,907,907,1,"2018-11-22"
4.83244657516479,907,907,1,"2018-11-23"
4.26402807235718,907,902,0.994487320837927,"2018-11-24"
4.83355093002319,907,903,0.995589856670342,"2018-11-25"
4.8329029083252,907,904,0.996692392502756,"2018-11-26"
4.83239078521729,907,906,0.998897464167585,"2018-11-27"
4.76093626022339,907,906,0.998897464167585,"2018-11-28"
4.78312587738037,907,907,1,"2018-11-29"
4.83665800094604,907,902,0.994487320837927,"2018-11-30"
4.8336067199707,907,904,0.996692392502756,"2018-12-01"
4.35171031951904,907,906,0.998897464167585,"2018-12-02"
4.15359830856323,907,904,0.996692392502756,"2018-12-03"
5.51249647140503,907,906,0.998897464167585,"2018-12-04"
4.18634843826294,907,906,0.998897464167585,"2018-12-05"
4.29785585403442,907,907,1,"2018-12-06"
4.44952058792114,907,904,0.996692392502756,"2018-12-07"
4.71241998672485,907,904,0.996692392502756,"2018-12-08"
4.7112774848938,907,907,1,"2018-12-09"
4.71139764785767,907,905,0.997794928335171,"2018-12-10"
4.7200870513916,907,901,0.993384785005513,"2018-12-11"
4.16972351074219,907,906,0.998897464167585,"2018-12-12"
4.64658498764038,907,907,1,"2018-12-13"
4.64771747589111,907,904,0.996692392502756,"2018-12-14"
4.64769887924194,907,903,0.995589856670342,"2018-12-15"
4.65529584884644,907,901,0.993384785005513,"2018-12-16"
4.56581449508667,907,907,1,"2018-12-17"
4.64778757095337,907,903,0.995589856670342,"2018-12-18"
4.64656639099121,907,906,0.998897464167585,"2018-12-19"
4.64670372009277,907,905,0.997794928335171,"2018-12-20"
3.94571232795715,907,905,0.997794928335171,"2018-12-21"
4.64970064163208,907,904,0.996692392502756,"2018-12-22"
4.65076780319214,907,901,0.993384785005513,"2018-12-23"
3.39722585678101,907,903,0.995589856670342,"2018-12-24"
3.68454885482788,907,907,1,"2018-12-25"
4.6500301361084,907,903,0.995589856670342,"2018-12-26"
3.483482837677,907,903,0.995589856670342,"2018-12-27"
4.64771747589111,907,904,0.996692392502756,"2018-12-28"
4.64658498764038,907,907,1,"2018-12-29"
3.62474989891052,907,904,0.996692392502756,"2018-12-30"
4.23766613006592,907,903,0.995589856670342,"2018-12-31"
NA,NA,NA,NA,"2019-10-31"
NA,NA,NA,NA,"2019-12-31"
4.69201850891113,907,906,0.998897464167585,"2019-01-01"
4.70060682296753,907,901,0.993384785005513,"2019-01-02"
4.69354391098022,907,901,0.993384785005513,"2019-01-03"
4.69046545028687,907,904,0.996692392502756,"2019-01-04"
4.69356536865234,907,902,0.994487320837927,"2019-01-05"
4.68931722640991,907,907,1,"2019-01-06"
4.67873525619507,907,904,0.996692392502756,"2019-01-07"
4.68936681747437,907,906,0.998897464167585,"2019-01-08"
4.68967771530151,907,904,0.996692392502756,"2019-01-09"
4.69046545028687,907,904,0.996692392502756,"2019-01-10"
4.68943738937378,907,905,0.997794928335171,"2019-01-11"
4.40358638763428,907,904,0.996692392502756,"2019-01-12"
4.69048309326172,907,906,0.998897464167585,"2019-01-13"
4.00346755981445,907,906,0.998897464167585,"2019-01-14"
3.72846460342407,907,905,0.997794928335171,"2019-01-15"
4.59162616729736,907,904,0.996692392502756,"2019-01-16"
4.5952353477478,907,903,0.995589856670342,"2019-01-17"
4.60273265838623,907,901,0.993384785005513,"2019-01-18"
3.70701003074646,907,902,0.994487320837927,"2019-01-19"
4.3142991065979,907,904,0.996692392502756,"2019-01-20"
5.13138246536255,907,906,0.998897464167585,"2019-01-21"
4.5952353477478,907,903,0.995589856670342,"2019-01-22"
4.59448337554932,907,904,0.996692392502756,"2019-01-23"
4.59446811676025,907,905,0.997794928335171,"2019-01-24"
4.5810399055481,907,907,1,"2019-01-25"
3.230149269104,907,904,0.996692392502756,"2019-01-26"
4.30357980728149,907,905,0.997794928335171,"2019-01-27"
4.1596736907959,907,901,0.993384785005513,"2019-01-28"
4.62195205688477,907,906,0.998897464167585,"2019-01-29"
4.5952205657959,907,904,0.996692392502756,"2019-01-30"
4.52144527435303,907,905,0.997794928335171,"2019-01-31"
4.59446811676025,907,905,0.997794928335171,"2019-02-01"
3.56435251235962,907,903,0.995589856670342,"2019-02-02"
4.59455585479736,907,907,1,"2019-02-03"
4.81199264526367,907,901,0.993384785005513,"2019-02-04"
5.23546409606934,907,907,1,"2019-02-05"
5.45193815231323,907,903,0.995589856670342,"2019-02-06"
4.24486207962036,907,907,1,"2019-02-07"
2.29238057136536,907,907,1,"2019-02-08"
4.81760597229004,907,902,0.994487320837927,"2019-02-09"
4.67856788635254,907,906,0.998897464167585,"2019-02-10"
9.57839298248291,907,904,0.996692392502756,"2019-02-11"
5.74523448944092,907,904,0.996692392502756,"2019-02-12"
5.85962772369385,907,902,0.994487320837927,"2019-02-13"
9.69217491149902,907,905,0.997794928335171,"2019-02-14"
6.35156536102295,907,904,0.996692392502756,"2019-02-15"
6.38971281051636,907,902,0.994487320837927,"2019-02-16"
5.66109132766724,907,904,0.996692392502756,"2019-02-17"
5.51143932342529,907,904,0.996692392502756,"2019-02-18"
4.84014844894409,907,906,0.998897464167585,"2019-02-19"
4.76455116271973,907,902,0.994487320837927,"2019-02-20"
4.8698034286499,907,904,0.996692392502756,"2019-02-21"
6.3504810333252,907,905,0.997794928335171,"2019-02-22"
4.49859857559204,907,905,0.997794928335171,"2019-02-23"
6.35008096694946,907,904,0.996692392502756,"2019-02-24"
5.25275135040283,907,902,0.994487320837927,"2019-02-25"
5.32678127288818,907,906,0.998897464167585,"2019-02-26"
6.35001087188721,907,906,0.998897464167585,"2019-02-27"
6.34994125366211,907,907,1,"2019-02-28"
4.54115581512451,907,903,0.995589856670342,"2019-03-01"
4.81598424911499,907,905,0.997794928335171,"2019-03-02"
6.22021961212158,907,902,0.994487320837927,"2019-03-03"
5.24009943008423,907,906,0.998897464167585,"2019-03-04"
5.14443492889404,907,904,0.996692392502756,"2019-03-05"
4.73852634429932,907,907,1,"2019-03-06"
6.05216121673584,907,904,0.996692392502756,"2019-03-07"
4.29025793075562,907,904,0.996692392502756,"2019-03-08"
4.5891318321228,907,906,0.998897464167585,"2019-03-09"
5.26708269119263,907,903,0.995589856670342,"2019-03-10"
6.27762746810913,907,904,0.996692392502756,"2019-03-11"
6.27602338790894,907,907,1,"2019-03-12"
5.02467012405396,907,901,0.993384785005513,"2019-03-13"
6.28194570541382,907,902,0.994487320837927,"2019-03-14"
6.28194570541382,907,902,0.994487320837927,"2019-03-15"
6.27768468856812,907,903,0.995589856670342,"2019-03-16"
4.8888955116272,907,903,0.995589856670342,"2019-03-17"
4.97274446487427,907,907,1,"2019-03-18"
4.96538352966309,907,906,0.998897464167585,"2019-03-19"
4.98262596130371,907,904,0.996692392502756,"2019-03-20"
5.28995990753174,907,904,0.996692392502756,"2019-03-21"
6.27768468856812,907,903,0.995589856670342,"2019-03-22"
6.27661752700806,907,904,0.996692392502756,"2019-03-23"
6.27602338790894,907,907,1,"2019-03-24"
4.59418821334839,907,905,0.997794928335171,"2019-03-25"
6.27619028091431,907,905,0.997794928335171,"2019-03-26"
4.91195297241211,907,903,0.995589856670342,"2019-03-27"
6.27762746810913,907,904,0.996692392502756,"2019-03-28"
4.96796035766602,907,905,0.997794928335171,"2019-03-29"
4.93368530273438,907,905,0.997794928335171,"2019-03-30"
5.09240579605103,907,906,0.998897464167585,"2019-03-31"
4.93943166732788,907,906,0.998897464167585,"2019-04-01"
6.09278774261475,907,902,0.994487320837927,"2019-04-02"
6.0916805267334,907,902,0.994487320837927,"2019-04-03"
3.52106285095215,907,906,0.998897464167585,"2019-04-04"
6.08756542205811,907,905,0.997794928335171,"2019-04-05"
5.7418098449707,907,904,0.996692392502756,"2019-04-06"
6.08740425109863,907,907,1,"2019-04-07"
6.05033159255981,907,904,0.996692392502756,"2019-04-08"
3.36997675895691,907,907,1,"2019-04-09"
5.88664579391479,907,903,0.995589856670342,"2019-04-10"
5.88522911071777,907,906,0.998897464167585,"2019-04-11"
3.89781832695007,907,905,0.997794928335171,"2019-04-12"
5.76051330566406,907,907,1,"2019-04-13"
4.65281820297241,907,902,0.994487320837927,"2019-04-14"
5.76097011566162,907,905,0.997794928335171,"2019-04-15"
5.36669874191284,907,904,0.996692392502756,"2019-04-16"
5.09211444854736,907,907,1,"2019-04-17"
5.77025985717773,907,901,0.993384785005513,"2019-04-18"
5.76187992095947,907,904,0.996692392502756,"2019-04-19"
4.26480197906494,907,907,1,"2019-04-20"
5.00717258453369,907,907,1,"2019-04-21"
5.76051330566406,907,907,1,"2019-04-22"
5.5868034362793,907,905,0.997794928335171,"2019-04-23"
4.94797801971436,907,903,0.995589856670342,"2019-04-24"
4.95105409622192,907,903,0.995589856670342,"2019-04-25"
4.96523237228394,907,904,0.996692392502756,"2019-04-26"
6.14789819717407,907,903,0.995589856670342,"2019-04-27"
4.93749570846558,907,907,1,"2019-04-28"
5.11188507080078,907,907,1,"2019-04-29"
5.48724842071533,907,903,0.995589856670342,"2019-04-30"
5.81199073791504,907,907,1,"2019-05-01"
5.81250667572021,907,904,0.996692392502756,"2019-05-02"
5.81254434585571,907,904,0.996692392502756,"2019-05-03"
4.64787435531616,907,906,0.998897464167585,"2019-05-04"
4.9550633430481,907,901,0.993384785005513,"2019-05-05"
4.91852474212646,907,907,1,"2019-05-06"
NA,907,0,0,"2019-05-07"
4.83025884628296,907,906,0.998897464167585,"2019-05-08"
4.65403985977173,907,904,0.996692392502756,"2019-05-09"
4.77088785171509,907,902,0.994487320837927,"2019-05-10"
5.33477830886841,907,901,0.993384785005513,"2019-05-11"
5.44014453887939,907,907,1,"2019-05-12"
NA,907,0,0,"2019-05-13"
NA,907,0,0,"2019-05-14"
5.44014453887939,907,907,1,"2019-05-15"
5.44014453887939,907,907,1,"2019-05-16"
5.44014453887939,907,907,1,"2019-05-17"
NA,907,0,0,"2019-05-18"
NA,907,0,0,"2019-05-19"
NA,907,0,0,"2019-05-20"
5.4485878944397,907,902,0.994487320837927,"2019-05-21"
5.17920446395874,907,903,0.995589856670342,"2019-05-22"
NA,907,0,0,"2019-05-23"
NA,907,0,0,"2019-05-24"
NA,907,0,0,"2019-05-25"
NA,907,0,0,"2019-05-26"
3.90818071365356,907,365,0.402425578831312,"2019-05-27"
5.44461965560913,907,906,0.998897464167585,"2019-05-28"
NA,907,0,0,"2019-05-29"
NA,907,0,0,"2019-05-30"
NA,907,0,0,"2019-05-31"
NA,907,0,0,"2019-06-01"
NA,907,0,0,"2019-06-02"
NA,907,0,0,"2019-06-03"
NA,907,0,0,"2019-06-04"
NA,907,0,0,"2019-06-05"
NA,907,0,0,"2019-06-06"
NA,907,0,0,"2019-06-07"
NA,907,0,0,"2019-06-08"
NA,907,0,0,"2019-06-09"
NA,907,0,0,"2019-06-10"
NA,907,0,0,"2019-06-11"
NA,907,0,0,"2019-06-12"
NA,907,0,0,"2019-06-13"
NA,907,0,0,"2019-06-14"
NA,907,0,0,"2019-06-15"
NA,907,0,0,"2019-06-16"
NA,907,0,0,"2019-06-17"
NA,907,0,0,"2019-06-18"
NA,907,0,0,"2019-06-19"
NA,907,0,0,"2019-06-20"
NA,907,0,0,"2019-06-21"
NA,907,0,0,"2019-06-22"
NA,907,0,0,"2019-06-23"
NA,907,0,0,"2019-06-24"
NA,907,0,0,"2019-06-25"
NA,907,0,0,"2019-06-26"
NA,907,0,0,"2019-06-27"
NA,907,0,0,"2019-06-28"
NA,907,0,0,"2019-06-29"
NA,907,0,0,"2019-06-30"
NA,907,0,0,"2019-07-01"
NA,907,0,0,"2019-07-02"
NA,907,0,0,"2019-07-03"
NA,907,0,0,"2019-07-04"
NA,907,0,0,"2019-07-05"
NA,907,0,0,"2019-07-06"
NA,907,0,0,"2019-07-07"
NA,907,0,0,"2019-07-08"
NA,907,0,0,"2019-07-09"
NA,907,0,0,"2019-07-10"
NA,907,0,0,"2019-07-11"
NA,907,0,0,"2019-07-12"
NA,907,0,0,"2019-07-13"
NA,907,0,0,"2019-07-14"
5.45431709289551,907,901,0.993384785005513,"2019-07-15"
NA,907,0,0,"2019-07-16"
NA,907,0,0,"2019-07-17"
NA,907,0,0,"2019-07-18"
4.33530378341675,907,907,1,"2019-07-19"
4.72987461090088,907,906,0.998897464167585,"2019-07-20"
NA,907,0,0,"2019-07-21"
NA,907,0,0,"2019-07-22"
3.78453826904297,907,23,0.0253583241455347,"2019-07-23"
5.44590139389038,907,903,0.995589856670342,"2019-07-24"
5.44590139389038,907,903,0.995589856670342,"2019-07-25"
NA,907,0,0,"2019-07-26"
NA,907,0,0,"2019-07-27"
4.70201683044434,907,904,0.996692392502756,"2019-07-28"
4.53034162521362,907,903,0.995589856670342,"2019-07-29"
5.3645544052124,907,903,0.995589856670342,"2019-07-30"
5.36054754257202,907,906,0.998897464167585,"2019-07-31"
NA,907,0,0,"2019-08-01"
5.36180639266968,907,903,0.995589856670342,"2019-08-02"
4.46542310714722,907,906,0.998897464167585,"2019-08-03"
4.64241981506348,907,903,0.995589856670342,"2019-08-04"
5.09220933914185,907,907,1,"2019-08-05"
4.74307060241699,907,907,1,"2019-08-06"
4.73389911651611,907,907,1,"2019-08-07"
4.64767599105835,907,903,0.995589856670342,"2019-08-08"
2.64877271652222,907,903,0.995589856670342,"2019-08-09"
3.34562492370605,907,903,0.995589856670342,"2019-08-10"
5.03747987747192,907,904,0.996692392502756,"2019-08-11"
4.08804512023926,907,904,0.996692392502756,"2019-08-12"
4.53455972671509,907,901,0.993384785005513,"2019-08-13"
4.56049060821533,907,903,0.995589856670342,"2019-08-14"
4.50417137145996,907,905,0.997794928335171,"2019-08-15"
4.70370388031006,907,905,0.997794928335171,"2019-08-16"
5.03561925888062,907,905,0.997794928335171,"2019-08-17"
4.48871469497681,907,907,1,"2019-08-18"
4.47622680664062,907,903,0.995589856670342,"2019-08-19"
4.72289276123047,907,907,1,"2019-08-20"
5.03631114959717,907,906,0.998897464167585,"2019-08-21"
4.42695999145508,907,903,0.995589856670342,"2019-08-22"
4.9283013343811,907,903,0.995589856670342,"2019-08-23"
4.94321060180664,907,907,1,"2019-08-24"
3.71684598922729,907,907,1,"2019-08-25"
4.93772172927856,907,907,1,"2019-08-26"
5.0567889213562,907,906,0.998897464167585,"2019-08-27"
5.13009595870972,907,903,0.995589856670342,"2019-08-28"
5.03690433502197,907,901,0.993384785005513,"2019-08-29"
5.04501628875732,907,905,0.997794928335171,"2019-08-30"
5.04046106338501,907,904,0.996692392502756,"2019-08-31"
4.90516567230225,907,905,0.997794928335171,"2019-09-01"
5.77344465255737,907,904,0.996692392502756,"2019-09-02"
4.79352378845215,907,905,0.997794928335171,"2019-09-03"
4.5792293548584,907,905,0.997794928335171,"2019-09-04"
4.94069290161133,907,906,0.998897464167585,"2019-09-05"
4.91781330108643,907,906,0.998897464167585,"2019-09-06"
4.61694622039795,907,904,0.996692392502756,"2019-09-07"
5.18735933303833,907,904,0.996692392502756,"2019-09-08"
5.18664264678955,907,904,0.996692392502756,"2019-09-09"
5.1865668296814,907,905,0.997794928335171,"2019-09-10"
3.25393915176392,907,902,0.994487320837927,"2019-09-11"
4.92398357391357,907,905,0.997794928335171,"2019-09-12"
4.88881206512451,907,903,0.995589856670342,"2019-09-13"
4.92386722564697,907,907,1,"2019-09-14"
4.93215799331665,907,901,0.993384785005513,"2019-09-15"
3.78439044952393,907,904,0.996692392502756,"2019-09-16"
4.92488718032837,907,903,0.995589856670342,"2019-09-17"
4.92398357391357,907,905,0.997794928335171,"2019-09-18"
4.30351543426514,907,907,1,"2019-09-19"
4.92488718032837,907,903,0.995589856670342,"2019-09-20"
3.70538806915283,907,905,0.997794928335171,"2019-09-21"
4.92501258850098,907,903,0.995589856670342,"2019-09-22"
4.92083263397217,907,903,0.995589856670342,"2019-09-23"
4.78395414352417,907,907,1,"2019-09-24"
4.36850214004517,907,901,0.993384785005513,"2019-09-25"
4.89843225479126,907,900,0.992282249173098,"2019-09-26"
4.58806610107422,907,906,0.998897464167585,"2019-09-27"
4.89383220672607,907,904,0.996692392502756,"2019-09-28"
4.89308738708496,907,905,0.997794928335171,"2019-09-29"
4.62925004959106,907,907,1,"2019-09-30"
4.50176763534546,907,901,0.993384785005513,"2019-10-01"
4.86304807662964,907,901,0.993384785005513,"2019-10-02"
4.88753938674927,907,902,0.994487320837927,"2019-10-03"
4.68232440948486,907,903,0.995589856670342,"2019-10-04"
3.96973633766174,907,904,0.996692392502756,"2019-10-05"
4.88529205322266,907,904,0.996692392502756,"2019-10-06"
4.88455009460449,907,905,0.997794928335171,"2019-10-07"
4.61833190917969,907,904,0.996692392502756,"2019-10-08"
4.77920293807983,907,903,0.995589856670342,"2019-10-09"
4.6878776550293,907,907,1,"2019-10-10"
4.82028388977051,907,903,0.995589856670342,"2019-10-11"
4.91417455673218,907,904,0.996692392502756,"2019-10-12"
4.91304492950439,907,907,1,"2019-10-13"
4.61385917663574,907,907,1,"2019-10-14"
4.91605472564697,907,904,0.996692392502756,"2019-10-15"
4.91319179534912,907,906,0.998897464167585,"2019-10-16"
4.91411352157593,907,903,0.995589856670342,"2019-10-17"
3.43833136558533,907,903,0.995589856670342,"2019-10-18"
4.91637992858887,907,903,0.995589856670342,"2019-10-19"
4.91316890716553,907,905,0.997794928335171,"2019-10-20"
4.91342210769653,907,905,0.997794928335171,"2019-10-21"
4.91336107254028,907,904,0.996692392502756,"2019-10-22"
4.58422374725342,907,901,0.993384785005513,"2019-10-23"
4.58297204971313,907,904,0.996692392502756,"2019-10-24"
4.91304492950439,907,907,1,"2019-10-25"
4.58400297164917,907,903,0.995589856670342,"2019-10-26"
4.84491157531738,907,905,0.997794928335171,"2019-10-27"
4.57004308700562,907,905,0.997794928335171,"2019-10-28"
4.62046098709106,907,906,0.998897464167585,"2019-10-29"
4.81912469863892,907,904,0.996692392502756,"2019-10-30"
4.56299114227295,907,903,0.995589856670342,"2019-11-01"
4.40654611587524,907,907,1,"2019-11-02"
4.85175561904907,907,904,0.996692392502756,"2019-11-03"
4.27586126327515,907,904,0.996692392502756,"2019-11-04"
2.64985942840576,907,906,0.998897464167585,"2019-11-05"
4.36376857757568,907,905,0.997794928335171,"2019-11-06"
4.81556940078735,907,904,0.996692392502756,"2019-11-07"
4.82269716262817,907,902,0.994487320837927,"2019-11-08"
4.81488704681396,907,904,0.996692392502756,"2019-11-09"
4.80735921859741,907,904,0.996692392502756,"2019-11-10"
4.8144383430481,907,907,1,"2019-11-11"
4.81481695175171,907,905,0.997794928335171,"2019-11-12"
4.81818819046021,907,902,0.994487320837927,"2019-11-13"
4.81481695175171,907,905,0.997794928335171,"2019-11-14"
4.81449031829834,907,906,0.998897464167585,"2019-11-15"
4.81556940078735,907,904,0.996692392502756,"2019-11-16"
4.81556940078735,907,904,0.996692392502756,"2019-11-17"
4.81481695175171,907,905,0.997794928335171,"2019-11-18"
4.82233905792236,907,902,0.994487320837927,"2019-11-19"
4.39004182815552,907,905,0.997794928335171,"2019-11-20"
5.97340869903564,907,907,1,"2019-11-21"
4.8104362487793,907,906,0.998897464167585,"2019-11-22"
3.09173274040222,907,903,0.995589856670342,"2019-11-23"
3.95828890800476,907,904,0.996692392502756,"2019-11-24"
4.43645095825195,907,905,0.997794928335171,"2019-11-25"
4.74406385421753,907,907,1,"2019-11-26"
4.80912208557129,907,903,0.995589856670342,"2019-11-27"
4.79935741424561,907,902,0.994487320837927,"2019-11-28"
4.99723958969116,907,907,1,"2019-11-29"
4.41961002349854,907,905,0.997794928335171,"2019-11-30"
4.42734622955322,907,904,0.996692392502756,"2019-12-01"
3.03356981277466,907,907,1,"2019-12-02"
4.72579860687256,907,907,1,"2019-12-03"
4.72677564620972,907,903,0.995589856670342,"2019-12-04"
4.43823337554932,907,902,0.994487320837927,"2019-12-05"
4.71495914459229,907,902,0.994487320837927,"2019-12-06"
4.71198272705078,907,904,0.996692392502756,"2019-12-07"
3.46964240074158,907,903,0.995589856670342,"2019-12-08"
3.51782393455505,907,903,0.995589856670342,"2019-12-09"
4.70375919342041,907,906,0.998897464167585,"2019-12-10"
3.35873222351074,907,904,0.996692392502756,"2019-12-11"
4.273681640625,907,904,0.996692392502756,"2019-12-12"
3.18975210189819,907,903,0.995589856670342,"2019-12-13"
4.48391819000244,907,904,0.996692392502756,"2019-12-14"
3.90664482116699,907,907,1,"2019-12-15"
4.71124172210693,907,905,0.997794928335171,"2019-12-16"
4.71088123321533,907,907,1,"2019-12-17"
4.71124172210693,907,905,0.997794928335171,"2019-12-18"
4.69573163986206,907,905,0.997794928335171,"2019-12-19"
4.71124172210693,907,905,0.997794928335171,"2019-12-20"
4.71483039855957,907,901,0.993384785005513,"2019-12-21"
3.96329522132874,907,905,0.997794928335171,"2019-12-22"
4.74844837188721,907,904,0.996692392502756,"2019-12-23"
4.94778490066528,907,906,0.998897464167585,"2019-12-24"
4.82758569717407,907,904,0.996692392502756,"2019-12-25"
4.5803861618042,907,902,0.994487320837927,"2019-12-26"
4.72201251983643,907,904,0.996692392502756,"2019-12-27"
4.94423723220825,907,904,0.996692392502756,"2019-12-28"
2.61700224876404,907,907,1,"2019-12-29"
2.85502815246582,907,906,0.998897464167585,"2019-12-30"
4.92006587982178,907,904,0.996692392502756,"2020-01-01"
4.92006587982178,907,904,0.996692392502756,"2020-01-02"
4.92006587982178,907,904,0.996692392502756,"2020-01-03"
4.91898059844971,907,905,0.997794928335171,"2020-01-04"
4.91898059844971,907,905,0.997794928335171,"2020-01-05"
4.91931390762329,907,904,0.996692392502756,"2020-01-06"
4.91928672790527,907,905,0.997794928335171,"2020-01-07"
4.49634838104248,907,902,0.994487320837927,"2020-01-08"
4.51183891296387,907,904,0.996692392502756,"2020-01-09"
4.92016363143921,907,903,0.995589856670342,"2020-01-10"
4.91044950485229,907,906,0.998897464167585,"2020-01-11"
4.91900491714478,907,906,0.998897464167585,"2020-01-12"
