"name","population","population_density","ntl_mean","n_pixels","n_non_na_pixels","prop_non_na_pixels","date"
"59150534",535,5437,3.44998455047607,6,6,1,"2015-11"
"59150535",599,6427,3.40384554862976,3,3,1,"2015-11"
"59150536",516,10320,3.1734356880188,4,4,1,"2015-11"
"59150537",586,6666.7,2.83023262023926,2,2,1,"2015-11"
"59150538",186,2336.7,2.95308661460876,3,3,1,"2015-11"
"59150539",483,5149.3,3.38407564163208,2,2,1,"2015-11"
"59150540",572,4677,3.29480314254761,4,4,1,"2015-11"
"59150541",733,3087.6,3.72657561302185,5,5,1,"2015-11"
"59150542",456,4672.1,4.00011730194092,2,2,1,"2015-11"
"59150543",515,2200.9,4.89821100234985,5,5,1,"2015-11"
"59150544",782,3927.7,5.3399772644043,6,6,1,"2015-11"
"59150545",660,1444.5,5.15603971481323,7,7,1,"2015-11"
"59150546",653,3809.8,5.36368989944458,5,5,1,"2015-11"
"59150547",504,10478.2,4.69334983825684,2,2,1,"2015-11"
"59150548",397,2713.6,3.65661716461182,4,4,1,"2015-11"
"59150549",467,3092.7,3.32003951072693,6,6,1,"2015-11"
"59150550",627,3013,4.89135789871216,6,6,1,"2015-11"
"59150551",470,2888.8,3.90052437782288,3,3,1,"2015-11"
"59150552",440,2679.7,3.47513890266418,6,6,1,"2015-11"
"59150553",583,1734.6,3.24256324768066,8,8,1,"2015-11"
"59150554",482,2013.4,2.55204725265503,6,6,1,"2015-11"
"59150555",658,3801.3,2.75010347366333,4,4,1,"2015-11"
"59150556",848,6945.1,2.98863625526428,5,5,1,"2015-11"
"59150557",602,5663.2,2.64671921730042,4,4,1,"2015-11"
"59150558",568,8377.6,2.91611862182617,2,2,1,"2015-11"
"59150559",453,5061.5,2.52030611038208,4,4,1,"2015-11"
"59150560",580,3884.8,2.62464570999146,4,4,1,"2015-11"
"59150561",536,1949.1,2.11907029151917,6,6,1,"2015-11"
"59150562",561,3085.8,2.59643459320068,5,5,1,"2015-11"
"59150563",652,15305.2,3.22051906585693,2,2,1,"2015-11"
"59150564",616,6821.7,2.87404370307922,6,6,1,"2015-11"
"59150565",541,4692.1,2.87566804885864,3,3,1,"2015-11"
"59150566",536,11166.7,3.75488305091858,2,2,1,"2015-11"
"59150567",567,13247.7,3.13148522377014,4,4,1,"2015-11"
"59150568",576,12281.4,2.95028710365295,4,4,1,"2015-11"
"59150569",842,12719,3.52787232398987,2,2,1,"2015-11"
"59150570",500,7518.8,3.39880990982056,4,4,1,"2015-11"
"59150571",566,1826.4,2.76685428619385,6,6,1,"2015-11"
"59150572",341,2567.8,2.57092642784119,6,6,1,"2015-11"
"59150573",1430,23793.7,2.7178316116333,2,2,1,"2015-11"
"59150575",695,3084.8,2.9677746295929,6,6,1,"2015-11"
"59150577",819,3941.3,3.62634658813477,6,6,1,"2015-11"
"59150578",463,1994,3.1694278717041,5,5,1,"2015-11"
"59150579",413,3453.2,3.56591081619263,4,4,1,"2015-11"
"59150580",473,3490.8,3.13749384880066,6,6,1,"2015-11"
"59150581",366,3262,3.20448160171509,2,2,1,"2015-11"
"59150582",580,3800.8,3.21212482452393,3,3,1,"2015-11"
"59150583",567,5178.1,3.85111284255981,5,5,1,"2015-11"
"59150584",615,6902.4,4.19965982437134,4,4,1,"2015-11"
"59150585",480,3915.2,3.71129822731018,4,4,1,"2015-11"
"59150586",541,3063.4,4.13936328887939,6,6,1,"2015-11"
"59150587",577,6601.8,3.99670243263245,3,3,1,"2015-11"
"59150588",585,5993.9,4.62581586837769,4,4,1,"2015-11"
"59150589",468,4829.7,3.51671409606934,4,4,1,"2015-11"
"59150590",545,5601.2,3.37957429885864,4,4,1,"2015-11"
"59150591",625,5487.3,3.14899730682373,4,4,1,"2015-11"
"59150592",617,6283.1,4.008469581604,4,4,1,"2015-11"
"59150593",547,6519.7,3.76923680305481,4,4,1,"2015-11"
"59150594",452,6776.6,4.16678762435913,3,3,1,"2015-11"
"59150595",666,7551,3.868408203125,4,4,1,"2015-11"
"59150596",476,6898.6,4.15902757644653,4,4,1,"2015-11"
"59150597",731,8849.9,3.86918091773987,4,4,1,"2015-11"
"59150598",594,7217.5,3.28832626342773,2,2,1,"2015-11"
"59150599",624,16124,3.45261526107788,4,4,1,"2015-11"
"59150600",504,4476,2.39625406265259,4,4,1,"2015-11"
"59150601",730,10082.9,3.27584075927734,2,2,1,"2015-11"
"59150602",415,7230,2.05042123794556,4,4,1,"2015-11"
"59150603",424,6962.2,2.58974766731262,4,4,1,"2015-11"
"59150604",630,10880.8,3.48217153549194,2,2,1,"2015-11"
"59150605",470,6901.6,3.59382629394531,3,3,1,"2015-11"
"59150606",714,9026.5,3.94248175621033,4,4,1,"2015-11"
"59150607",819,9403,3.79359197616577,3,3,1,"2015-11"
"59150608",620,7077.6,3.28287625312805,5,5,1,"2015-11"
"59150609",514,6692.7,4.46641969680786,4,4,1,"2015-11"
"59150610",675,12688,3.6245322227478,4,4,1,"2015-11"
"59150611",682,8868.7,5.37747812271118,2,2,1,"2015-11"
"59150612",562,7168.4,4.5904393196106,3,3,1,"2015-11"
"59150613",653,10171.3,4.72483968734741,2,2,1,"2015-11"
"59150614",639,9726,3.58311223983765,4,4,1,"2015-11"
"59150615",489,7628.7,4.08409309387207,2,2,1,"2015-11"
"59150616",599,12249.5,3.93481254577637,4,4,1,"2015-11"
"59150617",521,16281.3,4.65999984741211,1,1,1,"2015-11"
"59150618",657,13744.8,4.80377292633057,4,4,1,"2015-11"
"59150619",591,11150.9,4.56619834899902,3,3,1,"2015-11"
"59150620",541,8123.1,4.99679803848267,2,2,1,"2015-11"
"59150621",468,9397.6,4.62970495223999,2,2,1,"2015-11"
"59150622",472,13760.9,4.67573690414429,2,2,1,"2015-11"
"59150623",488,14227.4,4.92999982833862,1,1,1,"2015-11"
"59150624",551,16301.8,4.80890607833862,2,2,1,"2015-11"
"59150625",594,17891.6,2.598628282547,4,4,1,"2015-11"
"59150626",564,16300.6,4.62161445617676,4,4,1,"2015-11"
"59150627",521,5626.3,3.60192179679871,5,5,1,"2015-11"
"59150628",680,10164.4,5.95577478408813,2,2,1,"2015-11"
"59150629",531,10270.8,5.55447101593018,2,2,1,"2015-11"
"59150630",1216,4287.7,8.01548194885254,8,8,1,"2015-11"
"59150631",1140,23553.7,8.1495189666748,3,3,1,"2015-11"
"59150632",1270,8289.8,8.45891952514648,3,3,1,"2015-11"
"59150633",705,13031.4,8.02134799957275,3,3,1,"2015-11"
"59150634",518,14757.8,6.03337717056274,4,4,1,"2015-11"
"59150635",571,15730,5.64329147338867,2,2,1,"2015-11"
"59150636",723,20195.5,5.68528938293457,2,2,1,"2015-11"
"59150637",483,5482.4,4.52117300033569,6,6,1,"2015-11"
"59150638",660,11849.2,4.84871912002563,2,2,1,"2015-11"
"59150639",510,18681.3,4.59212350845337,4,4,1,"2015-11"
"59150640",449,11909.8,5.66776561737061,2,2,1,"2015-11"
"59150641",685,19241.6,5.20756578445435,2,2,1,"2015-11"
"59150642",645,17338.7,5.64410257339478,2,2,1,"2015-11"
"59150643",614,17492.9,5.36118030548096,4,4,1,"2015-11"
"59150644",628,17300.3,5.84360504150391,2,2,1,"2015-11"
"59150645",484,6845.8,4.69426250457764,5,5,1,"2015-11"
"59150646",586,15967.3,6.05000019073486,1,1,1,"2015-11"
"59150647",571,15861.1,5.6294960975647,4,4,1,"2015-11"
"59150648",429,22228,6.07544898986816,2,2,1,"2015-11"
"59150649",672,3599.4,6.78706979751587,6,6,1,"2015-11"
"59150650",468,13604.7,5.65266752243042,2,2,1,"2015-11"
"59150651",392,13564,6.15411329269409,4,4,1,"2015-11"
"59150652",718,17772.3,4.58733987808228,3,3,1,"2015-11"
"59150653",475,10626.4,4.55981874465942,2,2,1,"2015-11"
"59150654",615,10477,4.61114692687988,2,2,1,"2015-11"
"59150655",496,8038.9,3.93626856803894,4,4,1,"2015-11"
"59150656",439,5557,4.28029680252075,3,3,1,"2015-11"
"59150657",496,1137.1,3.65243458747864,8,8,1,"2015-11"
"59150658",683,5455.3,3.67386317253113,4,4,1,"2015-11"
"59150659",591,2933,3.64978766441345,4,4,1,"2015-11"
"59150660",476,1787.5,3.19825720787048,6,6,1,"2015-11"
"59150661",538,1777.3,3.06482815742493,8,8,1,"2015-11"
"59150662",429,1522.9,2.90149736404419,7,7,1,"2015-11"
"59150663",446,1606,3.04255318641663,4,4,1,"2015-11"
"59150664",493,1781.1,2.8453848361969,8,8,1,"2015-11"
"59150665",475,2792.5,3.32453894615173,4,4,1,"2015-11"
"59150666",423,1468.8,3.61966729164124,6,6,1,"2015-11"
"59150667",462,2033.5,4.43102502822876,5,5,1,"2015-11"
"59150668",491,1264.8,4.12165021896362,8,8,1,"2015-11"
"59150669",572,6574.7,5.37455606460571,4,4,1,"2015-11"
"59150670",523,2770.1,4.23481035232544,6,6,1,"2015-11"
"59150671",572,1389,4.83557415008545,9,9,1,"2015-11"
"59150672",651,3802.6,4.28435325622559,5,5,1,"2015-11"
"59150673",444,3072.7,3.83460545539856,5,5,1,"2015-11"
"59150674",488,4341.6,3.72045874595642,4,4,1,"2015-11"
"59150675",667,7297.6,3.9779486656189,4,4,1,"2015-11"
"59150676",546,6715.9,4.28916645050049,2,2,1,"2015-11"
"59150677",523,5850.1,3.87637090682983,4,4,1,"2015-11"
"59150678",594,7139.4,4.16180896759033,4,4,1,"2015-11"
"59150679",414,6468.8,4.26680946350098,2,2,1,"2015-11"
"59150680",665,5569.5,4.52189302444458,6,6,1,"2015-11"
"59150681",445,7295.1,4.16147041320801,3,3,1,"2015-11"
"59150682",738,7270.9,4.1041522026062,5,5,1,"2015-11"
"59150683",571,6240.4,3.94846796989441,3,3,1,"2015-11"
"59150684",764,8076.1,4.08753824234009,4,4,1,"2015-11"
"59150685",947,8585.7,3.82863426208496,4,4,1,"2015-11"
"59150686",327,7155.4,3.63047790527344,4,4,1,"2015-11"
"59150687",440,7705.8,3.86150145530701,3,3,1,"2015-11"
"59150688",535,6957.1,3.5638108253479,4,4,1,"2015-11"
"59150689",447,4966.7,3.7341513633728,2,2,1,"2015-11"
"59150690",559,6432.7,3.35011649131775,5,5,1,"2015-11"
"59150691",507,5547,3.18249154090881,4,4,1,"2015-11"
"59150692",640,7872.1,3.15969777107239,3,3,1,"2015-11"
"59150693",419,5787.3,3.21508121490479,2,2,1,"2015-11"
"59150694",489,2633.3,2.95841002464294,6,6,1,"2015-11"
"59150695",564,1362.6,3.07574081420898,9,9,1,"2015-11"
"59150696",504,7875,3.0214478969574,2,2,1,"2015-11"
"59150697",674,6877.6,3.29552888870239,4,4,1,"2015-11"
"59150698",572,7240.5,3.4088716506958,4,4,1,"2015-11"
"59150699",489,4190.2,3.45166039466858,6,6,1,"2015-11"
"59150700",508,4487.6,3.566730260849,3,3,1,"2015-11"
"59150701",530,6408.7,3.52201008796692,3,3,1,"2015-11"
"59150702",483,15333.3,3.93575263023376,4,4,1,"2015-11"
"59150703",473,8003.4,4.11891222000122,4,4,1,"2015-11"
"59150704",629,7180.4,4.28068017959595,3,3,1,"2015-11"
"59150705",585,10502.7,4.27827453613281,4,4,1,"2015-11"
"59150706",316,15414.6,8.06999969482422,2,2,1,"2015-11"
"59150707",404,15131.1,8.06975555419922,2,2,1,"2015-11"
"59150708",898,8544.2,5.70349550247192,5,5,1,"2015-11"
"59150709",1605,11845,7.95899105072021,5,5,1,"2015-11"
"59150710",606,8951.3,6.25340461730957,5,5,1,"2015-11"
"59150711",1032,14978.2,7.47648811340332,3,3,1,"2015-11"
"59150712",472,10654.6,5.36800956726074,4,4,1,"2015-11"
"59150713",470,6685.6,5.79103422164917,2,2,1,"2015-11"
"59150714",245,17132.9,5.26492071151733,2,2,1,"2015-11"
"59150715",476,16819.8,4.99133348464966,2,2,1,"2015-11"
"59150716",428,14861.1,4.71649312973022,2,2,1,"2015-11"
"59150717",360,12371.1,4.71601390838623,4,4,1,"2015-11"
"59150718",533,18968,4.70406246185303,2,2,1,"2015-11"
"59150719",430,15140.8,4.71988296508789,2,2,1,"2015-11"
"59150720",559,7374.7,5.0666069984436,4,4,1,"2015-11"
"59150721",433,14828.8,6.10722303390503,2,2,1,"2015-11"
"59150722",481,16416.4,4.68371868133545,4,4,1,"2015-11"
"59150723",447,9977.7,4.15927076339722,2,2,1,"2015-11"
"59150724",467,8236.3,4.78426122665405,2,2,1,"2015-11"
"59150725",495,8730.2,5.07619667053223,4,4,1,"2015-11"
"59150726",478,8475.2,5.70802164077759,2,2,1,"2015-11"
"59150727",475,6074.2,5.63173007965088,4,4,1,"2015-11"
"59150728",450,10440.8,4.85323905944824,3,3,1,"2015-11"
"59150729",729,8576.5,4.89394330978394,4,4,1,"2015-11"
"59150730",453,6300.4,3.74038815498352,2,2,1,"2015-11"
"59150731",646,8346.3,3.77861166000366,2,2,1,"2015-11"
"59150732",486,6352.9,3.58733606338501,3,3,1,"2015-11"
"59150733",563,6361.6,3.44759392738342,4,4,1,"2015-11"
"59150734",758,8124.3,3.13781189918518,4,4,1,"2015-11"
"59150735",621,5231.7,4.48525857925415,4,4,1,"2015-11"
"59150736",702,5358.8,3.4826180934906,4,4,1,"2015-11"
"59150737",466,8351.3,3.5017077922821,2,2,1,"2015-11"
"59150738",493,8029.3,3.09790825843811,2,2,1,"2015-11"
"59150739",410,7155.3,3.08832836151123,2,2,1,"2015-11"
"59150740",467,7835.6,3.80429530143738,4,4,1,"2015-11"
"59150741",497,6299.1,4.162757396698,4,4,1,"2015-11"
"59150742",617,7275.9,5.02680158615112,2,2,1,"2015-11"
"59150743",580,6605.9,4.09605646133423,2,2,1,"2015-11"
"59150744",458,10726,3.62133646011353,2,2,1,"2015-11"
"59150745",593,8270.6,3.87748694419861,4,4,1,"2015-11"
"59150746",494,7682.7,4.59236001968384,3,3,1,"2015-11"
"59150747",352,4055.3,6.13164854049683,4,4,1,"2015-11"
"59150748",536,13073.2,6.13647270202637,2,2,1,"2015-11"
"59150749",517,4507.4,5.90023326873779,4,4,1,"2015-11"
"59150750",838,924.9,7.08979082107544,17,17,1,"2015-11"
"59150751",782,895.7,8.65521907806396,16,16,1,"2015-11"
"59150752",300,7537.7,7.32978296279907,2,2,1,"2015-11"
"59150753",271,9609.9,8.7135181427002,2,2,1,"2015-11"
"59150754",456,10654.2,7.31239461898804,4,4,1,"2015-11"
"59150755",779,15096.9,9.18645477294922,4,4,1,"2015-11"
"59150756",203,8388.4,9.2643461227417,2,2,1,"2015-11"
"59150757",1123,14251.3,10.0342226028442,2,2,1,"2015-11"
"59150758",499,18278.4,8.56836605072021,2,2,1,"2015-11"
"59150759",478,9735.2,8.90309143066406,2,2,1,"2015-11"
"59150760",577,18493.6,8.61726760864258,2,2,1,"2015-11"
"59150761",644,18400,12.0025129318237,4,4,1,"2015-11"
"59150762",785,9974.6,18.2069358825684,4,4,1,"2015-11"
"59150763",375,12335.5,9.42999935150146,1,1,1,"2015-11"
"59150777",1212,77692.3,23.2548198699951,2,2,1,"2015-11"
"59150779",987,59101.8,25.480001449585,1,1,1,"2015-11"
"59150780",2306,34728.9,25.3456878662109,5,5,1,"2015-11"
"59150782",464,28466.3,26.5910396575928,3,3,1,"2015-11"
"59150784",642,37764.7,25.8900012969971,1,1,1,"2015-11"
"59150785",1895,38991.8,17.5056552886963,4,4,1,"2015-11"
"59150786",566,33099.4,7.28471279144287,2,2,1,"2015-11"
"59150787",488,50309.3,7.68628740310669,2,2,1,"2015-11"
"59150788",707,28857.1,8.53221035003662,2,2,1,"2015-11"
"59150790",1182,28076,11.7172651290894,4,4,1,"2015-11"
"59150791",593,32404.4,13.6499996185303,1,1,1,"2015-11"
"59150792",855,35041,11.3661251068115,2,2,1,"2015-11"
"59150793",981,43991,13.0391273498535,2,2,1,"2015-11"
"59150795",882,18375,9.41262817382812,3,3,1,"2015-11"
"59150816",318,25039.4,7.90999984741211,1,1,1,"2015-11"
"59150817",572,21423.2,7.29062938690186,2,2,1,"2015-11"
"59150819",415,30970.1,6.58283948898315,4,4,1,"2015-11"
"59150820",534,40454.5,3.66953539848328,3,3,1,"2015-11"
"59150821",473,30915,4.57479667663574,2,2,1,"2015-11"
"59150822",435,27531.6,5.43020725250244,2,2,1,"2015-11"
"59150823",475,26098.9,5.11999988555908,1,1,1,"2015-11"
"59150824",400,22727.3,5.11999988555908,1,1,1,"2015-11"
"59150827",457,13132.2,3.35783553123474,2,2,1,"2015-11"
"59150828",682,13612.8,3.27489304542542,3,3,1,"2015-11"
"59150831",630,26923.1,2.78086996078491,4,4,1,"2015-11"
"59150832",765,15454.5,2.97844767570496,2,2,1,"2015-11"
"59150837",452,24301.1,6.59712696075439,2,2,1,"2015-11"
"59150840",432,24685.7,6.42201662063599,2,2,1,"2015-11"
"59150841",506,28111.1,6.17678689956665,2,2,1,"2015-11"
"59150845",674,24963,8.18094921112061,3,3,1,"2015-11"
"59150846",780,29771,7.92268705368042,2,2,1,"2015-11"
"59150850",2277,15889.7,27.460334777832,6,6,1,"2015-11"
"59150859",412,26928.1,3.42498207092285,2,2,1,"2015-11"
"59150861",613,26085.1,2.88975429534912,2,2,1,"2015-11"
"59150863",596,10856.1,3.08022022247314,4,4,1,"2015-11"
"59150864",506,28587.6,3.69000005722046,1,1,1,"2015-11"
"59150865",698,19442.9,3.98033547401428,3,3,1,"2015-11"
"59150866",567,31676,5.49454689025879,2,2,1,"2015-11"
"59150871",548,1746.3,3.27366089820862,7,7,1,"2015-11"
"59150872",423,5437,2.27354598045349,4,4,1,"2015-11"
"59150873",512,8139.9,2.17772579193115,2,2,1,"2015-11"
"59150874",592,3462,1.95925748348236,5,5,1,"2015-11"
"59150875",530,15588.2,2.32206988334656,2,2,1,"2015-11"
"59150876",580,17365.3,2.32595753669739,2,2,1,"2015-11"
"59150877",358,21309.5,3.64437294006348,4,4,1,"2015-11"
"59150878",540,15562,2.79076170921326,2,2,1,"2015-11"
"59150879",634,12431.4,3.57846117019653,2,2,1,"2015-11"
"59150880",587,11834.7,3.57554650306702,2,2,1,"2015-11"
"59150881",594,9054.9,2.44957947731018,4,4,1,"2015-11"
"59150882",700,8872,2.88525533676147,4,4,1,"2015-11"
"59150883",465,2725.7,1.94541013240814,8,8,1,"2015-11"
"59150884",369,4538.7,2.23096036911011,3,3,1,"2015-11"
"59150885",438,631.3,1.55819392204285,13,13,1,"2015-11"
"59150886",489,971.2,2.76497554779053,11,11,1,"2015-11"
"59150887",511,3098.8,2.79047536849976,4,4,1,"2015-11"
"59150888",459,5151.5,2.57693433761597,4,4,1,"2015-11"
"59150889",512,4620.9,2.49997568130493,6,6,1,"2015-11"
"59150890",569,5066.8,2.67818069458008,4,4,1,"2015-11"
"59150891",520,2476.2,1.54129922389984,5,5,1,"2015-11"
"59150892",434,2759.1,2.64057469367981,6,6,1,"2015-11"
"59150893",544,4839.9,2.31203317642212,2,2,1,"2015-11"
"59150894",630,6344.4,2.5226891040802,4,4,1,"2015-11"
"59150895",533,5120.1,2.31969618797302,3,3,1,"2015-11"
"59150896",523,5397.3,2.51094174385071,4,4,1,"2015-11"
"59150897",605,5233.6,2.65201663970947,4,4,1,"2015-11"
"59150898",497,3750.9,2.50432634353638,6,6,1,"2015-11"
"59150899",528,3922.7,2.69060206413269,5,5,1,"2015-11"
"59150900",441,5000,2.44679522514343,3,3,1,"2015-11"
"59150901",449,4397.6,2.33442330360413,4,4,1,"2015-11"
"59150902",394,3885.6,2.71841049194336,4,4,1,"2015-11"
"59150903",497,2522.8,2.66909003257751,6,6,1,"2015-11"
"59150904",419,3301.8,2.57421970367432,6,6,1,"2015-11"
"59150905",520,3685.3,2.70878148078918,3,3,1,"2015-11"
"59150906",486,3799.8,2.64743542671204,4,4,1,"2015-11"
"59150907",609,3720.2,3.22145581245422,6,6,1,"2015-11"
"59150908",508,2273.9,2.68579459190369,7,7,1,"2015-11"
"59150909",517,2065.5,2.22570252418518,5,5,1,"2015-11"
"59150910",475,2683.6,2.49773025512695,6,6,1,"2015-11"
"59150911",551,1146,1.60413718223572,9,9,1,"2015-11"
"59150912",500,2913.8,2.1706395149231,5,5,1,"2015-11"
"59150913",503,2637.7,1.90206873416901,5,5,1,"2015-11"
"59150914",489,3154.8,2.00769972801208,5,5,1,"2015-11"
"59150915",474,3959.9,1.54126238822937,6,6,1,"2015-11"
"59150916",447,4249,2.02781248092651,4,4,1,"2015-11"
"59150917",487,2740.6,2.21090745925903,4,4,1,"2015-11"
"59150918",453,4206.1,2.45971918106079,2,2,1,"2015-11"
"59150919",454,1217.2,1.38903391361237,9,9,1,"2015-11"
"59150920",526,5182.3,1.96055281162262,4,4,1,"2015-11"
"59150922",489,5451.5,2.3059344291687,3,3,1,"2015-11"
"59150923",598,4472.7,1.69618308544159,2,2,1,"2015-11"
"59150924",605,6641.1,2.38874220848083,4,4,1,"2015-11"
"59150925",532,6193.2,2.60208606719971,2,2,1,"2015-11"
"59150926",713,6571.4,3.00473618507385,3,3,1,"2015-11"
"59150927",644,5739.8,2.89673113822937,6,6,1,"2015-11"
"59150928",459,5088.7,2.8589072227478,5,5,1,"2015-11"
"59150929",431,4556,2.99942135810852,3,3,1,"2015-11"
"59150930",444,3925.7,3.15450811386108,2,2,1,"2015-11"
"59150931",478,3027.2,2.70086026191711,5,5,1,"2015-11"
"59150932",435,1239,1.65075886249542,11,11,1,"2015-11"
"59150933",447,2895.1,1.92633962631226,4,4,1,"2015-11"
"59150934",402,659.3,1.39793229103088,11,11,1,"2015-11"
"59150935",439,3864.4,2.65148401260376,4,4,1,"2015-11"
"59150953",558,334.3,1.00082314014435,22,22,1,"2015-11"
"59150954",434,994.5,2.05943012237549,9,9,1,"2015-11"
"59150955",577,3142.7,2.59113025665283,3,3,1,"2015-11"
"59150956",580,4603.2,2.39710903167725,6,6,1,"2015-11"
"59150957",440,2684.6,2.26062297821045,6,6,1,"2015-11"
"59150958",376,3904.5,2.20350122451782,2,2,1,"2015-11"
"59150959",503,3954.4,2.24850416183472,5,5,1,"2015-11"
"59150960",446,3391.6,2.23454189300537,4,4,1,"2015-11"
"59150961",480,2779.4,2.26331782341003,4,4,1,"2015-11"
"59150962",465,3843,2.50650644302368,4,4,1,"2015-11"
"59150963",446,4259.8,3.02243065834045,3,3,1,"2015-11"
"59150964",598,3895.8,3.13370418548584,7,7,1,"2015-11"
"59150965",415,4621.4,2.97262382507324,4,4,1,"2015-11"
"59150966",510,4713.5,3.03024339675903,4,4,1,"2015-11"
"59150967",588,4586.6,3.28956127166748,2,2,1,"2015-11"
"59150968",516,2421.4,2.8796398639679,6,6,1,"2015-11"
"59150969",573,3730.5,2.87306547164917,4,4,1,"2015-11"
"59150970",517,3628.1,2.89836621284485,5,5,1,"2015-11"
"59150971",512,3088.1,2.68186616897583,5,5,1,"2015-11"
"59150972",679,5003.7,2.75367784500122,3,3,1,"2015-11"
"59150973",641,5432.2,3.16774773597717,4,4,1,"2015-11"
"59150974",520,4395.6,3.09383845329285,4,4,1,"2015-11"
"59150975",691,7906.2,3.67048716545105,4,4,1,"2015-11"
"59150976",621,4529.5,2.93475580215454,6,6,1,"2015-11"
"59150977",796,6109,3.44176602363586,3,3,1,"2015-11"
"59150978",410,3723.9,2.70571088790894,4,4,1,"2015-11"
"59150979",453,2894.6,2.75279951095581,4,4,1,"2015-11"
"59150980",498,3539.4,2.35396766662598,4,4,1,"2015-11"
"59150981",396,2769.2,2.47831273078918,3,3,1,"2015-11"
"59150982",609,4445.3,2.42435097694397,4,4,1,"2015-11"
"59150983",604,527.6,1.23762202262878,17,17,1,"2015-11"
"59150984",499,2272.3,2.11339735984802,6,6,1,"2015-11"
"59150985",637,2544.9,2.30096912384033,7,7,1,"2015-11"
"59150986",516,3720.3,2.44411730766296,6,6,1,"2015-11"
"59150987",1002,1561.5,2.98209071159363,15,15,1,"2015-11"
"59151198",500,860,5.49890518188477,10,10,1,"2015-11"
"59151199",532,7358.2,5.26903963088989,6,6,1,"2015-11"
"59151200",499,9415.1,4.83968305587769,2,2,1,"2015-11"
"59151201",405,9142.2,4.84021711349487,2,2,1,"2015-11"
"59151202",448,10275.2,4.92000007629395,1,1,1,"2015-11"
"59151203",573,10213.9,4.22823667526245,3,3,1,"2015-11"
"59151204",638,10722.7,4.57437467575073,4,4,1,"2015-11"
"59151205",257,7219.1,5.02695655822754,4,4,1,"2015-11"
"59151206",690,10764.4,3.70605397224426,2,2,1,"2015-11"
"59151207",527,1305.7,5.33279991149902,7,7,1,"2015-11"
"59151208",734,2193,5.29024648666382,8,8,1,"2015-11"
"59151209",667,6292.5,3.57402992248535,4,4,1,"2015-11"
"59151211",584,6058.1,3.03610277175903,4,4,1,"2015-11"
"59151213",644,4450.6,2.34498882293701,5,5,1,"2015-11"
"59151214",628,7715,2.60378503799438,5,5,1,"2015-11"
"59151215",543,5146.9,2.98987412452698,5,5,1,"2015-11"
"59151216",651,7587.4,2.9123854637146,7,7,1,"2015-11"
"59151217",405,8282.2,2.16341686248779,2,2,1,"2015-11"
"59151219",457,459.3,1.88720452785492,17,17,1,"2015-11"
"59151220",476,3736.3,2.67863988876343,4,4,1,"2015-11"
"59151221",709,11623,2.87768745422363,2,2,1,"2015-11"
"59151222",583,5383.2,2.67712378501892,4,4,1,"2015-11"
"59151223",588,5130.9,2.81395030021667,4,4,1,"2015-11"
"59151224",731,5618.8,3.0436532497406,4,4,1,"2015-11"
"59151225",559,5896.6,3.2358193397522,4,4,1,"2015-11"
"59151226",666,6247.7,2.94430088996887,4,4,1,"2015-11"
"59151227",589,6129,3.13179063796997,4,4,1,"2015-11"
"59151228",599,5190.6,2.64804863929749,3,3,1,"2015-11"
"59151229",895,7775.8,2.72732758522034,4,4,1,"2015-11"
