"name","population","population_density","ntl_mean","n_pixels","n_non_na_pixels","prop_non_na_pixels","date","pct_change"
59150540,572,4677,4.14470243453979,4,4,1,"2018-07",40.8596761761024
59150541,733,3087.6,5.19152593612671,5,5,1,"2018-07",21.2540597441992
59150542,456,4672.1,5.11991500854492,2,2,1,"2018-07",8.26386632811892
59150543,515,2200.9,5.68706655502319,5,5,1,"2018-07",7.83977100067659
59150544,782,3927.7,5.81798934936523,6,6,1,"2018-07",22.4085367688869
59150545,660,1444.5,5.25647211074829,7,7,1,"2018-07",18.2431641002098
59150546,653,3809.8,5.32153940200806,5,5,1,"2018-07",41.0930654690696
59150547,504,10478.2,5.86671304702759,2,2,1,"2018-07",32.1331750319905
59150548,397,2713.6,4.91131496429443,4,4,1,"2018-07",25.124652095723
59150549,467,3092.7,4.41529130935669,6,6,1,"2018-07",30.4053061558467
59150550,627,3013,4.94855451583862,6,6,1,"2018-07",42.587213815606
59150551,470,2888.8,4.48141193389893,3,3,1,"2018-07",21.7736932883575
59150552,440,2679.7,4.23805856704712,6,6,1,"2018-07",16.1707586776602
59150553,583,1734.6,3.68724799156189,8,8,1,"2018-07",0.792888062785136
59150554,482,2013.4,3.17782521247864,6,6,1,"2018-07",8.93951572102843
59150555,658,3801.3,3.23526239395142,4,4,1,"2018-07",-1.20550382289987
59150556,848,6945.1,3.79171705245972,5,5,1,"2018-07",8.55060875203722
59150557,602,5663.2,3.46537089347839,4,4,1,"2018-07",19.7942151242428
59150558,568,8377.6,3.91428446769714,2,2,1,"2018-07",0.985260974613618
59150559,453,5061.5,3.09822297096252,4,4,1,"2018-07",19.3576747915995
59150560,580,3884.8,3.10001564025879,4,4,1,"2018-07",-14.6724689142107
59150561,536,1949.1,2.4526035785675,6,6,1,"2018-07",10.7472097787739
59150562,561,3085.8,3.14259004592896,5,5,1,"2018-07",-20.4052989954178
59150563,652,15305.2,3.88267350196838,2,2,1,"2018-07",-19.2310782568796
59150564,616,6821.7,3.60585308074951,6,6,1,"2018-07",-21.8519645720292
59150565,541,4692.1,3.50944924354553,3,3,1,"2018-07",-21.8487431989222
59150566,536,11166.7,4.41193199157715,2,2,1,"2018-07",-8.4661445135089
59150567,567,13247.7,3.67926430702209,4,4,1,"2018-07",-9.41978948841415
59150568,576,12281.4,3.46982431411743,4,4,1,"2018-07",-7.88732929232061
59150569,842,12719,4.42939424514771,2,2,1,"2018-07",-8.10385710793519
59150570,500,7518.8,4.26810550689697,4,4,1,"2018-07",-5.43787378138908
59150571,566,1826.4,3.1199779510498,6,6,1,"2018-07",5.46592468944041
59150572,341,2567.8,2.99707531929016,6,6,1,"2018-07",8.48204981719928
59150573,1430,23793.7,3.07734966278076,2,2,1,"2018-07",11.5371307671222
59150575,695,3084.8,3.13723158836365,6,6,1,"2018-07",11.3067255181934
59150577,819,3941.3,3.5339629650116,6,6,1,"2018-07",17.3818578236899
59150578,463,1994,3.65135955810547,5,5,1,"2018-07",19.8215755340699
59150579,413,3453.2,3.90828347206116,4,4,1,"2018-07",28.9596481510286
59150580,473,3490.8,3.71656250953674,6,6,1,"2018-07",19.669985400906
59150581,366,3262,3.96996808052063,2,2,1,"2018-07",6.95207468842366
59150582,580,3800.8,4.00614547729492,3,3,1,"2018-07",-6.56882160669449
59150583,567,5178.1,4.50241661071777,5,5,1,"2018-07",3.44761020157712
59150584,615,6902.4,4.66162872314453,4,4,1,"2018-07",3.82270283175014
59150585,480,3915.2,4.28464651107788,4,4,1,"2018-07",-3.84234457372047
59150586,541,3063.4,4.73066902160645,6,6,1,"2018-07",-12.5697085319717
59150587,577,6601.8,4.44001913070679,3,3,1,"2018-07",-16.3660727421729
59150588,585,5993.9,4.4387001991272,4,4,1,"2018-07",-21.4060294759822
59150589,468,4829.7,4.00644969940186,4,4,1,"2018-07",-10.4645284490639
59150590,545,5601.2,4.14138984680176,4,4,1,"2018-07",-12.8680295042597
59150591,625,5487.3,3.91612696647644,4,4,1,"2018-07",-3.40199053181807
59150592,617,6283.1,4.69345474243164,4,4,1,"2018-07",0.981635147548911
59150593,547,6519.7,4.22526979446411,4,4,1,"2018-07",9.560553896334
59150594,452,6776.6,4.37666797637939,3,3,1,"2018-07",14.5724549660401
59150595,666,7551,4.10415697097778,4,4,1,"2018-07",7.3813302845348
59150596,476,6898.6,4.12697315216064,4,4,1,"2018-07",7.63808568672591
59150597,731,8849.9,3.94727396965027,4,4,1,"2018-07",6.0501914641471
59150598,594,7217.5,4.04036235809326,2,2,1,"2018-07",-3.61815232220618
59150599,624,16124,3.80748677253723,4,4,1,"2018-07",-1.02169845631178
59150600,504,4476,2.83635878562927,4,4,1,"2018-07",-24.0226496026989
59150601,730,10082.9,4.02648973464966,2,2,1,"2018-07",-3.91726528535772
59150602,415,7230,1.90939593315125,4,4,1,"2018-07",-41.4641500045169
59150603,424,6962.2,2.55586504936218,4,4,1,"2018-07",4.02017705623996
59150604,630,10880.8,4.1636323928833,2,2,1,"2018-07",13.5222217606846
59150605,470,6901.6,4.16406726837158,3,3,1,"2018-07",12.4794454779084
59150606,714,9026.5,4.37566661834717,4,4,1,"2018-07",20.9099302883958
59150607,819,9403,4.11860227584839,3,3,1,"2018-07",19.1737578994223
59150608,620,7077.6,3.62726640701294,5,5,1,"2018-07",-39.5193736988633
59150609,514,6692.7,4.32738447189331,4,4,1,"2018-07",-28.5708090249415
59150610,675,12688,4.04726266860962,4,4,1,"2018-07",-36.1330098745719
59150611,682,8868.7,4.93573951721191,2,2,1,"2018-07",-21.5184379805112
59150612,562,7168.4,5.0829906463623,3,3,1,"2018-07",15.268925943111
59150613,653,10171.3,5.00899934768677,2,2,1,"2018-07",-19.7125708978817
59150614,639,9726,4.45680952072144,4,4,1,"2018-07",-29.6517347255353
59150615,489,7628.7,5.09745407104492,2,2,1,"2018-07",-17.1558067112243
59150616,599,12249.5,4.62969541549683,4,4,1,"2018-07",-26.6048557999261
59150617,521,16281.3,5.3600001335144,1,1,1,"2018-07",-13.1280378081629
59150618,657,13744.8,5.93862533569336,4,4,1,"2018-07",3.3223740701012
59150619,591,11150.9,5.50289154052734,3,3,1,"2018-07",-10.7975305531058
59150620,541,8123.1,6.56155109405518,2,2,1,"2018-07",16.1936503138196
59150621,468,9397.6,5.62996482849121,2,2,1,"2018-07",25.50265564858
59150622,472,13760.9,5.78172588348389,2,2,1,"2018-07",36.27057307632
59150623,488,14227.4,6.61999988555908,1,1,1,"2018-07",128.275850615802
59150624,551,16301.8,6.22076940536499,2,2,1,"2018-07",75.7514828388383
59150625,594,17891.6,4.07355785369873,4,4,1,"2018-07",40.1439782695607
59150626,564,16300.6,6.570716381073,4,4,1,"2018-07",3.8274716888781
59150627,521,5626.3,6.35630083084106,5,5,1,"2018-07",77.3892861367953
59150628,680,10164.4,7.41683721542358,2,2,1,"2018-07",-25.264699938508
59150629,531,10270.8,7.025062084198,2,2,1,"2018-07",-20.3871715285611
59150630,1216,4287.7,9.75351810455322,8,8,1,"2018-07",-0.636579241057857
59150631,1140,23553.7,9.44024753570557,3,3,1,"2018-07",-2.54583649687008
59150632,1270,8289.8,9.93141841888428,3,3,1,"2018-07",2.51370971203208
59150633,705,13031.4,9.73059940338135,3,3,1,"2018-07",21.2261081472387
59150634,518,14757.8,8.41591739654541,4,4,1,"2018-07",57.3342568647534
59150635,571,15730,8.14073944091797,2,2,1,"2018-07",171.357981363932
59150636,723,20195.5,8.18037891387939,2,2,1,"2018-07",78.8652939983599
59150637,483,5482.4,6.27602338790894,6,6,1,"2018-07",92.9962796039246
59150638,660,11849.2,6.83638334274292,2,2,1,"2018-07",-12.1883136490615
59150639,510,18681.3,6.20468187332153,4,4,1,"2018-07",-11.1069446327861
59150640,449,11909.8,7.72777509689331,2,2,1,"2018-07",-27.0635947389968
59150641,685,19241.6,6.74059629440308,2,2,1,"2018-07",-26.8907430469933
59150642,645,17338.7,7.03669786453247,2,2,1,"2018-07",-33.6786230704159
59150643,614,17492.9,6.41053485870361,4,4,1,"2018-07",-28.7010737797442
59150644,628,17300.3,6.71321821212769,2,2,1,"2018-07",-36.5055471464378
59150645,484,6845.8,5.57528591156006,5,5,1,"2018-07",8.50069950628102
59150646,586,15967.3,7.46999979019165,1,1,1,"2018-07",-11.5976436007669
59150647,571,15861.1,6.81417179107666,4,4,1,"2018-07",-2.9861797766158
59150648,429,22228,7.56331443786621,2,2,1,"2018-07",-10.4033724179162
59150649,672,3599.4,7.8339204788208,6,6,1,"2018-07",-4.79089131540916
59150650,468,13604.7,6.96457290649414,2,2,1,"2018-07",0.185551307429827
59150651,392,13564,7.05290699005127,4,4,1,"2018-07",3.49602152009312
59150652,718,17772.3,5.2146635055542,3,3,1,"2018-07",36.1538766087743
59150653,475,10626.4,5.31626081466675,2,2,1,"2018-07",37.0010237898584
59150654,615,10477,5.12655973434448,2,2,1,"2018-07",35.4236043997153
59150655,496,8038.9,4.45304822921753,4,4,1,"2018-07",17.7271929634362
59150656,439,5557,4.90959167480469,3,3,1,"2018-07",29.5999983888365
59150657,496,1137.1,4.43203592300415,8,8,1,"2018-07",11.0661173976244
59150658,683,5455.3,4.74830198287964,4,4,1,"2018-07",8.91982355224649
59150659,591,2933,4.92663478851318,4,4,1,"2018-07",-0.380057734218906
59150660,476,1787.5,3.65156841278076,6,6,1,"2018-07",-4.30300651799519
59150661,538,1777.3,3.51259565353394,8,8,1,"2018-07",-0.00925055128316038
59150662,429,1522.9,3.22042226791382,7,7,1,"2018-07",-8.04944409363616
59150663,446,1606,3.06055760383606,4,4,1,"2018-07",2.26791483747721
59150664,493,1781.1,3.26023292541504,8,8,1,"2018-07",10.6672019926947
59150665,475,2792.5,3.05932998657227,4,4,1,"2018-07",24.4773492968432
59150666,423,1468.8,3.64751362800598,6,6,1,"2018-07",7.07440255246527
59150667,462,2033.5,4.72418785095215,5,5,1,"2018-07",27.8096319771381
59150668,491,1264.8,3.74798607826233,8,8,1,"2018-07",5.31082255049509
59150669,572,6574.7,4.80453538894653,4,4,1,"2018-07",31.0112365102196
59150670,523,2770.1,5.45250797271729,6,6,1,"2018-07",47.941413081814
59150671,572,1389,6.93582820892334,9,9,1,"2018-07",46.2245421223696
59150672,651,3802.6,5.48248767852783,5,5,1,"2018-07",-11.1050959274887
59150673,444,3072.7,5.62016201019287,5,5,1,"2018-07",-7.5640226093907
59150674,488,4341.6,5.33569192886353,4,4,1,"2018-07",1.3978895188462
59150675,667,7297.6,4.51892185211182,4,4,1,"2018-07",6.70921884076597
59150676,546,6715.9,4.74775266647339,2,2,1,"2018-07",0.273616534015988
59150677,523,5850.1,4.57677268981934,4,4,1,"2018-07",20.0911363516934
59150678,594,7139.4,4.93684720993042,4,4,1,"2018-07",5.08021241118115
59150679,414,6468.8,5.26978588104248,2,2,1,"2018-07",-3.82427482960782
59150680,665,5569.5,5.38848161697388,6,6,1,"2018-07",-15.0522561229956
59150681,445,7295.1,5.18860578536987,3,3,1,"2018-07",-19.9097634719226
59150682,738,7270.9,5.25481939315796,5,5,1,"2018-07",2.01512209427618
59150683,571,6240.4,4.80682754516602,3,3,1,"2018-07",24.7282324250289
59150684,764,8076.1,5.61033487319946,4,4,1,"2018-07",30.9862831912594
59150685,947,8585.7,4.74709320068359,4,4,1,"2018-07",24.2904103363768
59150686,327,7155.4,4.85641956329346,4,4,1,"2018-07",29.3090122464352
59150687,440,7705.8,4.53680801391602,3,3,1,"2018-07",19.8184382887019
59150688,535,6957.1,4.85741090774536,4,4,1,"2018-07",31.1280907218904
59150689,447,4966.7,4.25415134429932,2,2,1,"2018-07",20.5753302707926
59150690,559,6432.7,4.57358551025391,5,5,1,"2018-07",34.9794871091232
59150691,507,5547,4.35469818115234,4,4,1,"2018-07",34.9849276706299
59150692,640,7872.1,4.32340288162231,3,3,1,"2018-07",31.2525885117198
59150693,419,5787.3,4.38508129119873,2,2,1,"2018-07",29.4487466094454
59150694,489,2633.3,4.05431318283081,6,6,1,"2018-07",22.1647786287993
59150695,564,1362.6,4.12389802932739,9,9,1,"2018-07",20.2249961128351
59150696,504,7875,4.08437728881836,2,2,1,"2018-07",21.6100314262939
59150697,674,6877.6,4.71538782119751,4,4,1,"2018-07",33.5210264644478
59150698,572,7240.5,4.85288286209106,4,4,1,"2018-07",32.5783388862893
59150699,489,4190.2,4.9518404006958,6,6,1,"2018-07",37.892462261447
59150700,508,4487.6,4.90099620819092,3,3,1,"2018-07",32.963649702401
59150701,530,6408.7,4.92656278610229,3,3,1,"2018-07",33.1230140024124
59150702,483,15333.3,5.52059268951416,4,4,1,"2018-07",6.7931867967251
59150703,473,8003.4,5.38612747192383,4,4,1,"2018-07",6.44701377545634
59150704,629,7180.4,5.8656005859375,3,3,1,"2018-07",-1.56270593534722
59150705,585,10502.7,5.93817329406738,4,4,1,"2018-07",2.78020905730093
59150706,316,15414.6,7.62022638320923,2,2,1,"2018-07",33.1564637753616
59150707,404,15131.1,7.59988355636597,2,2,1,"2018-07",19.3075434809265
59150708,898,8544.2,6.17333126068115,5,5,1,"2018-07",-2.36178725761773
59150709,1605,11845,7.61609888076782,5,5,1,"2018-07",19.9304795764891
59150710,606,8951.3,6.21109819412231,5,5,1,"2018-07",0.419676544462359
59150711,1032,14978.2,8.23031330108643,3,3,1,"2018-07",-8.79125954403387
59150712,472,10654.6,7.64757299423218,4,4,1,"2018-07",48.613094086434
59150713,470,6685.6,7.70669269561768,2,2,1,"2018-07",35.8668241485263
59150714,245,17132.9,7.66054439544678,2,2,1,"2018-07",48.9447435022378
59150715,476,16819.8,7.689857006073,2,2,1,"2018-07",49.704277685727
59150716,428,14861.1,7.70499801635742,2,2,1,"2018-07",50.1927119147884
59150717,360,12371.1,7.56303596496582,4,4,1,"2018-07",44.240426841856
59150718,533,18968,7.27468395233154,2,2,1,"2018-07",31.8847390239394
59150719,430,15140.8,6.98882246017456,2,2,1,"2018-07",20.9194354054812
59150720,559,7374.7,7.48364543914795,4,4,1,"2018-07",32.9013076444954
59150721,433,14828.8,8.26126289367676,2,2,1,"2018-07",43.3441584632889
59150722,481,16416.4,6.8780517578125,4,4,1,"2018-07",18.9415198202196
59150723,447,9977.7,4.83995914459229,2,2,1,"2018-07",-17.1241788866792
59150724,467,8236.3,5.22246980667114,2,2,1,"2018-07",-5.59980079300107
59150725,495,8730.2,5.47123003005981,4,4,1,"2018-07",0.0816597888514695
59150726,478,8475.2,5.80119323730469,2,2,1,"2018-07",8.38894666492403
59150727,475,6074.2,6.0131950378418,4,4,1,"2018-07",2.15522143731334
59150728,450,10440.8,5.94233274459839,3,3,1,"2018-07",-5.41023138182397
59150729,729,8576.5,5.92255163192749,4,4,1,"2018-07",1.17594877212931
59150730,453,6300.4,5.28735685348511,2,2,1,"2018-07",50.8936164711557
59150731,646,8346.3,5.61583471298218,2,2,1,"2018-07",68.6436768639413
59150732,486,6352.9,5.34402751922607,3,3,1,"2018-07",60.4812990704612
59150733,563,6361.6,4.99764347076416,4,4,1,"2018-07",50.0793761996555
59150734,758,8124.3,4.54974699020386,4,4,1,"2018-07",36.6804082257976
59150735,621,5231.7,5.88986682891846,4,4,1,"2018-07",30.6103480391867
59150736,702,5358.8,5.01689052581787,4,4,1,"2018-07",38.5983641434147
59150737,466,8351.3,5.13691091537476,2,2,1,"2018-07",41.3020761124496
59150738,493,8029.3,4.4331226348877,2,2,1,"2018-07",38.6592786100204
59150739,410,7155.3,4.3833065032959,2,2,1,"2018-07",43.0149439403872
59150740,467,7835.6,4.83148527145386,4,4,1,"2018-07",-5.75808664070537
59150741,497,6299.1,4.82744264602661,4,4,1,"2018-07",8.56210567493527
59150742,617,7275.9,5.30126142501831,2,2,1,"2018-07",-10.7507109204103
59150743,580,6605.9,4.9772629737854,2,2,1,"2018-07",-15.043152030452
59150744,458,10726,4.81007432937622,2,2,1,"2018-07",-17.7761573396514
59150745,593,8270.6,4.9067063331604,4,4,1,"2018-07",-8.84968906026262
59150746,494,7682.7,5.85934066772461,3,3,1,"2018-07",19.7811291172689
59150747,352,4055.3,8.21846294403076,4,4,1,"2018-07",42.5996097313169
59150748,536,13073.2,8.11819171905518,2,2,1,"2018-07",40.8246153459299
59150749,517,4507.4,7.60476446151733,4,4,1,"2018-07",36.7819009954895
59150750,838,924.9,11.1740665435791,17,17,1,"2018-07",-4.30108027478143
59150751,782,895.7,9.8838357925415,16,16,1,"2018-07",-7.52196742463507
59150752,300,7537.7,6.54813241958618,2,2,1,"2018-07",4.05558601234127
59150753,271,9609.9,7.27606868743896,2,2,1,"2018-07",-29.7155203052256
59150754,456,10654.2,7.10735511779785,4,4,1,"2018-07",-5.08485412528188
59150755,779,15096.9,8.24730682373047,4,4,1,"2018-07",-28.4737301706903
59150756,203,8388.4,7.85804224014282,2,2,1,"2018-07",-24.6835013197234
59150757,1123,14251.3,9.52377510070801,2,2,1,"2018-07",-8.77610523448403
59150758,499,18278.4,10.6663446426392,2,2,1,"2018-07",-43.6767032443746
59150759,478,9735.2,10.7027263641357,2,2,1,"2018-07",-31.5530885185668
59150760,577,18493.6,10.6716594696045,2,2,1,"2018-07",-42.1760365044953
59150761,644,18400,14.4706439971924,4,4,1,"2018-07",-18.2797282204239
59150762,785,9974.6,21.3756790161133,4,4,1,"2018-07",-9.58035713421267
59150763,375,12335.5,10.7599992752075,1,1,1,"2018-07",3.06513129967435
59150777,1212,77692.3,16.039945602417,2,2,1,"2018-07",-13.1765582361901
59150779,987,59101.8,13.0700006484985,1,1,1,"2018-07",4.06051914205104
59150780,2306,34728.9,13.7075433731079,5,5,1,"2018-07",-4.49569345600794
59150782,464,28466.3,15.9471702575684,3,3,1,"2018-07",-28.549734568935
59150784,642,37764.7,12.3299999237061,1,1,1,"2018-07",-41.2857146490186
59150785,1895,38991.8,11.0872783660889,4,4,1,"2018-07",-50.913192441533
59150786,566,33099.4,8.36383724212646,2,2,1,"2018-07",-67.1395743564765
59150787,488,50309.3,8.69083404541016,2,2,1,"2018-07",-51.7344099178081
59150788,707,28857.1,9.06063747406006,2,2,1,"2018-07",-27.861163540422
59150790,1182,28076,11.6381692886353,4,4,1,"2018-07",-41.5163157119884
59150791,593,32404.4,13.2900009155273,1,1,1,"2018-07",-36.6841302503773
59150792,855,35041,11.6446838378906,2,2,1,"2018-07",-33.8136993091122
59150793,981,43991,13.5432538986206,2,2,1,"2018-07",-34.925394240513
59150795,882,18375,13.7858953475952,3,3,1,"2018-07",-23.5778307622362
59150816,318,25039.4,6.42999982833862,1,1,1,"2018-07",5.93080142498098
59150817,572,21423.2,5.91474771499634,2,2,1,"2018-07",-2.60054092118044
59150819,415,30970.1,5.6775689125061,4,4,1,"2018-07",-6.56848820602959
59150820,534,40454.5,4.71600008010864,3,3,1,"2018-07",-22.435400537061
59150821,473,30915,6.82030057907104,2,2,1,"2018-07",11.9181346694561
59150822,435,27531.6,7.56768274307251,2,2,1,"2018-07",24.1282480209034
59150823,475,26098.9,7.71000003814697,1,1,1,"2018-07",26.3934452243467
59150824,400,22727.3,7.71000003814697,1,1,1,"2018-07",26.3934353441684
59150827,457,13132.2,4.83437967300415,2,2,1,"2018-07",-20.495487106079
59150828,682,13612.8,4.46826505661011,3,3,1,"2018-07",-22.7671292332116
59150831,630,26923.1,3.06313562393188,4,4,1,"2018-07",-22.899227025222
59150832,765,15454.5,3.23710012435913,2,2,1,"2018-07",-22.0814686859761
59150837,452,24301.1,6.0896258354187,2,2,1,"2018-07",1.95681461371813
59150840,432,24685.7,6.42167282104492,2,2,1,"2018-07",7.68422555883797
59150841,506,28111.1,7.02890920639038,2,2,1,"2018-07",18.0981591651411
59150845,674,24963,6.64907169342041,3,3,1,"2018-07",-47.1041062643415
59150846,780,29771,6.43759346008301,2,2,1,"2018-07",2.86386691024742
59150850,2277,15889.7,11.9189987182617,6,6,1,"2018-07",-20.1757439947268
59150859,412,26928.1,4.42712211608887,2,2,1,"2018-07",-1.63711282056667
59150861,613,26085.1,3.02779126167297,2,2,1,"2018-07",94.8601897279899
59150863,596,10856.1,3.72236919403076,4,4,1,"2018-07",11.6122268582113
59150864,506,28587.6,5.11999988555908,1,1,1,"2018-07",-14.0939622015347
59150865,698,19442.9,5.07942581176758,3,3,1,"2018-07",-14.9665652156109
59150866,567,31676,5.72361135482788,2,2,1,"2018-07",-4.06745825598226
59150871,548,1746.3,5.91209840774536,7,7,1,"2018-07",30.4611280928906
59150872,423,5437,3.53008913993835,4,4,1,"2018-07",6.46353441630881
59150873,512,8139.9,3.80259585380554,2,2,1,"2018-07",58.3195826994043
59150874,592,3462,3.39620041847229,5,5,1,"2018-07",59.9045312037124
59150875,530,15588.2,3.1813976764679,2,2,1,"2018-07",11.0980867024315
59150876,580,17365.3,3.47191667556763,2,2,1,"2018-07",56.6330908230034
59150877,358,21309.5,4.47620105743408,4,4,1,"2018-07",-26.9307994075863
59150878,540,15562,4.06300258636475,2,2,1,"2018-07",5.19204567262454
59150879,634,12431.4,4.53270864486694,2,2,1,"2018-07",-28.7675701315913
59150880,587,11834.7,4.3780689239502,2,2,1,"2018-07",-30.859870064561
59150881,594,9054.9,3.08766317367554,4,4,1,"2018-07",12.215958348053
59150882,700,8872,3.20622682571411,4,4,1,"2018-07",-28.9554688517794
59150883,465,2725.7,1.61943769454956,8,8,1,"2018-07",-12.6797038772822
59150884,369,4538.7,3.20055484771729,3,3,1,"2018-07",66.9310488754035
