"name","YEAR","MONTH","crime_count","date","prev_crime_count","pct_change"
59150640,2020,9,2,9月 2020,1,100
59150640,2020,11,1,11月 2020,2,-50
59150640,2021,1,2,1月 2021,1,100
59150640,2021,3,5,3月 2021,2,150
59150640,2021,7,3,7月 2021,5,-40
59150640,2021,11,1,11月 2021,3,-66.6666666666667
59150640,2022,1,3,1月 2022,1,200
59150640,2022,5,1,5月 2022,3,-66.6666666666667
59150640,2022,11,1,11月 2022,1,0
59150640,2023,1,1,1月 2023,1,0
59150640,2023,3,1,3月 2023,1,0
59150640,2023,5,2,5月 2023,1,100
59150640,2023,9,1,9月 2023,2,-50
59150640,2024,1,3,1月 2024,1,200
59150640,2024,3,2,3月 2024,3,-33.3333333333333
59150640,2024,5,1,5月 2024,2,-50
59150641,2012,3,3,3月 2012,NA,NA
59150641,2012,9,1,9月 2012,3,-66.6666666666667
59150641,2014,1,1,1月 2014,1,0
59150641,2014,5,2,5月 2014,1,100
59150641,2014,7,1,7月 2014,2,-50
59150641,2015,5,1,5月 2015,1,0
59150641,2015,11,1,11月 2015,1,0
59150641,2016,1,1,1月 2016,1,0
59150641,2016,9,1,9月 2016,1,0
59150641,2016,11,1,11月 2016,1,0
59150641,2017,7,1,7月 2017,1,0
59150641,2017,9,1,9月 2017,1,0
59150641,2017,11,2,11月 2017,1,100
59150641,2018,11,1,11月 2018,2,-50
59150641,2019,3,1,3月 2019,1,0
59150641,2019,9,2,9月 2019,1,100
59150641,2019,11,1,11月 2019,2,-50
59150641,2020,5,1,5月 2020,1,0
59150641,2020,7,1,7月 2020,1,0
59150641,2020,9,2,9月 2020,1,100
59150641,2021,1,1,1月 2021,2,-50
59150641,2021,3,2,3月 2021,1,100
59150641,2021,9,1,9月 2021,2,-50
59150641,2023,5,2,5月 2023,1,100
59150641,2024,1,1,1月 2024,2,-50
59150642,2012,1,1,1月 2012,NA,NA
59150642,2012,5,1,5月 2012,1,0
59150642,2012,11,2,11月 2012,1,100
59150642,2013,1,1,1月 2013,2,-50
59150642,2013,3,1,3月 2013,1,0
59150642,2013,5,1,5月 2013,1,0
59150642,2013,9,1,9月 2013,1,0
59150642,2013,11,1,11月 2013,1,0
59150642,2014,1,1,1月 2014,1,0
59150642,2014,7,3,7月 2014,1,200
59150642,2015,3,2,3月 2015,3,-33.3333333333333
59150642,2016,7,2,7月 2016,2,0
59150642,2017,9,1,9月 2017,2,-50
59150642,2018,1,2,1月 2018,1,100
59150642,2018,3,1,3月 2018,2,-50
59150642,2018,7,1,7月 2018,1,0
59150642,2019,9,1,9月 2019,1,0
59150642,2020,7,1,7月 2020,1,0
59150642,2021,7,1,7月 2021,1,0
59150642,2024,1,1,1月 2024,1,0
59150642,2024,7,1,7月 2024,1,0
59150642,2024,11,1,11月 2024,1,0
59150643,2012,3,1,3月 2012,NA,NA
59150643,2012,5,1,5月 2012,1,0
59150643,2012,7,1,7月 2012,1,0
59150643,2013,1,1,1月 2013,1,0
59150643,2013,11,1,11月 2013,1,0
59150643,2014,5,1,5月 2014,1,0
59150643,2014,11,1,11月 2014,1,0
59150643,2015,7,1,7月 2015,1,0
59150643,2015,9,1,9月 2015,1,0
59150643,2017,9,1,9月 2017,1,0
59150643,2018,3,2,3月 2018,1,100
59150643,2019,1,1,1月 2019,2,-50
59150643,2019,5,1,5月 2019,1,0
59150643,2019,7,2,7月 2019,1,100
59150643,2021,3,1,3月 2021,2,-50
59150643,2022,11,2,11月 2022,1,100
59150643,2023,3,1,3月 2023,2,-50
59150643,2023,7,3,7月 2023,1,200
59150643,2024,5,2,5月 2024,3,-33.3333333333333
59150643,2024,11,1,11月 2024,2,-50
59150644,2012,1,1,1月 2012,NA,NA
59150644,2012,9,1,9月 2012,1,0
59150644,2013,7,1,7月 2013,1,0
59150644,2013,9,1,9月 2013,1,0
59150644,2014,1,1,1月 2014,1,0
59150644,2014,5,2,5月 2014,1,100
59150644,2014,7,1,7月 2014,2,-50
59150644,2014,9,2,9月 2014,1,100
59150644,2015,1,1,1月 2015,2,-50
59150644,2015,5,1,5月 2015,1,0
59150644,2017,1,1,1月 2017,1,0
59150644,2020,7,1,7月 2020,1,0
59150644,2020,11,1,11月 2020,1,0
59150644,2021,3,1,3月 2021,1,0
59150644,2021,5,1,5月 2021,1,0
59150644,2021,7,1,7月 2021,1,0
59150644,2022,3,1,3月 2022,1,0
59150644,2022,11,1,11月 2022,1,0
59150644,2023,3,2,3月 2023,1,100
59150644,2023,7,1,7月 2023,2,-50
59150644,2024,7,1,7月 2024,1,0
59150644,2024,9,1,9月 2024,1,0
59150645,2012,3,2,3月 2012,NA,NA
59150645,2012,9,2,9月 2012,2,0
59150645,2013,5,1,5月 2013,2,-50
59150645,2014,3,1,3月 2014,1,0
59150645,2014,7,2,7月 2014,1,100
59150645,2014,11,1,11月 2014,2,-50
59150645,2015,1,2,1月 2015,1,100
59150645,2015,5,1,5月 2015,2,-50
59150645,2015,9,1,9月 2015,1,0
59150645,2016,1,2,1月 2016,1,100
59150645,2016,5,1,5月 2016,2,-50
59150645,2016,11,1,11月 2016,1,0
59150645,2017,5,1,5月 2017,1,0
59150645,2017,7,1,7月 2017,1,0
59150645,2017,11,1,11月 2017,1,0
59150645,2018,3,1,3月 2018,1,0
59150645,2018,11,1,11月 2018,1,0
59150645,2019,3,4,3月 2019,1,300
59150645,2019,5,1,5月 2019,4,-75
59150645,2019,9,1,9月 2019,1,0
59150645,2020,1,2,1月 2020,1,100
59150645,2020,5,1,5月 2020,2,-50
59150645,2021,3,1,3月 2021,1,0
59150645,2021,11,1,11月 2021,1,0
59150645,2022,1,1,1月 2022,1,0
59150645,2022,3,1,3月 2022,1,0
59150645,2022,5,1,5月 2022,1,0
59150645,2022,9,1,9月 2022,1,0
59150645,2024,7,1,7月 2024,1,0
59150646,2012,3,2,3月 2012,NA,NA
59150646,2012,11,1,11月 2012,2,-50
59150646,2013,3,1,3月 2013,1,0
59150646,2013,5,1,5月 2013,1,0
59150646,2013,9,1,9月 2013,1,0
59150646,2014,5,1,5月 2014,1,0
59150646,2014,7,1,7月 2014,1,0
59150646,2014,9,1,9月 2014,1,0
59150646,2015,3,1,3月 2015,1,0
59150646,2015,11,2,11月 2015,1,100
59150646,2016,1,1,1月 2016,2,-50
59150646,2016,9,1,9月 2016,1,0
59150646,2017,5,2,5月 2017,1,100
59150646,2018,11,1,11月 2018,2,-50
59150646,2019,3,1,3月 2019,1,0
59150646,2019,11,2,11月 2019,1,100
59150646,2020,5,1,5月 2020,2,-50
59150646,2020,9,1,9月 2020,1,0
59150646,2021,7,1,7月 2021,1,0
59150646,2023,1,1,1月 2023,1,0
59150646,2024,7,2,7月 2024,1,100
59150647,2012,7,1,7月 2012,NA,NA
59150647,2012,11,1,11月 2012,1,0
59150647,2013,11,2,11月 2013,1,100
59150647,2015,9,1,9月 2015,2,-50
59150647,2015,11,1,11月 2015,1,0
59150647,2016,11,1,11月 2016,1,0
59150647,2017,7,1,7月 2017,1,0
59150647,2018,3,1,3月 2018,1,0
59150647,2019,5,1,5月 2019,1,0
59150647,2020,5,1,5月 2020,1,0
59150647,2020,7,2,7月 2020,1,100
59150647,2022,9,1,9月 2022,2,-50
59150648,2012,7,2,7月 2012,NA,NA
59150648,2016,7,1,7月 2016,2,-50
59150648,2017,3,2,3月 2017,1,100
59150648,2017,5,1,5月 2017,2,-50
59150648,2017,9,1,9月 2017,1,0
59150648,2018,7,1,7月 2018,1,0
59150648,2018,9,1,9月 2018,1,0
59150648,2018,11,2,11月 2018,1,100
59150648,2019,9,1,9月 2019,2,-50
59150648,2020,1,1,1月 2020,1,0
59150648,2021,3,1,3月 2021,1,0
59150648,2021,7,1,7月 2021,1,0
59150648,2024,3,1,3月 2024,1,0
59150648,2024,11,1,11月 2024,1,0
59150649,2012,1,3,1月 2012,NA,NA
59150649,2012,3,6,3月 2012,3,100
59150649,2012,5,9,5月 2012,6,50
59150649,2012,7,10,7月 2012,9,11.1111111111111
59150649,2012,9,12,9月 2012,10,20
59150649,2012,11,7,11月 2012,12,-41.6666666666667
59150649,2013,1,3,1月 2013,7,-57.1428571428571
59150649,2013,3,6,3月 2013,3,100
59150649,2013,5,3,5月 2013,6,-50
59150649,2013,7,8,7月 2013,3,166.666666666667
59150649,2013,11,6,11月 2013,8,-25
59150649,2014,1,2,1月 2014,6,-66.6666666666667
59150649,2014,3,2,3月 2014,2,0
59150649,2014,5,13,5月 2014,2,550
59150649,2014,7,13,7月 2014,13,0
59150649,2014,9,12,9月 2014,13,-7.69230769230769
59150649,2014,11,11,11月 2014,12,-8.33333333333333
59150649,2015,1,1,1月 2015,11,-90.9090909090909
59150649,2015,3,8,3月 2015,1,700
59150649,2015,5,14,5月 2015,8,75
59150649,2015,7,19,7月 2015,14,35.7142857142857
59150649,2015,9,10,9月 2015,19,-47.3684210526316
59150649,2015,11,4,11月 2015,10,-60
59150649,2016,1,2,1月 2016,4,-50
59150649,2016,3,6,3月 2016,2,200
59150649,2016,5,11,5月 2016,6,83.3333333333333
59150649,2016,7,1,7月 2016,11,-90.9090909090909
59150649,2016,9,12,9月 2016,1,1100
59150649,2016,11,1,11月 2016,12,-91.6666666666667
59150649,2017,1,2,1月 2017,1,100
59150649,2017,3,3,3月 2017,2,50
59150649,2017,5,5,5月 2017,3,66.6666666666667
59150649,2017,7,6,7月 2017,5,20
59150649,2017,9,11,9月 2017,6,83.3333333333333
59150649,2017,11,8,11月 2017,11,-27.2727272727273
59150649,2018,1,6,1月 2018,8,-25
59150649,2018,3,1,3月 2018,6,-83.3333333333333
59150649,2018,5,11,5月 2018,1,1000
59150649,2018,7,12,7月 2018,11,9.09090909090909
59150649,2018,9,4,9月 2018,12,-66.6666666666667
59150649,2018,11,7,11月 2018,4,75
59150649,2019,1,5,1月 2019,7,-28.5714285714286
59150649,2019,3,11,3月 2019,5,120
59150649,2019,5,9,5月 2019,11,-18.1818181818182
59150649,2019,7,12,7月 2019,9,33.3333333333333
59150649,2019,9,8,9月 2019,12,-33.3333333333333
59150649,2019,11,5,11月 2019,8,-37.5
59150649,2020,1,5,1月 2020,5,0
59150649,2020,3,5,3月 2020,5,0
59150649,2020,5,1,5月 2020,5,-80
59150649,2020,7,5,7月 2020,1,400
59150649,2020,9,7,9月 2020,5,40
59150649,2020,11,1,11月 2020,7,-85.7142857142857
59150649,2021,1,1,1月 2021,1,0
59150649,2021,3,4,3月 2021,1,300
59150649,2021,5,3,5月 2021,4,-25
59150649,2021,7,3,7月 2021,3,0
59150649,2021,9,9,9月 2021,3,200
59150649,2021,11,6,11月 2021,9,-33.3333333333333
59150649,2022,1,2,1月 2022,6,-66.6666666666667
59150649,2022,3,2,3月 2022,2,0
59150649,2022,5,8,5月 2022,2,300
59150649,2022,7,5,7月 2022,8,-37.5
59150649,2022,9,1,9月 2022,5,-80
59150649,2022,11,3,11月 2022,1,200
59150649,2023,3,3,3月 2023,3,0
59150649,2023,5,5,5月 2023,3,66.6666666666667
59150649,2023,7,14,7月 2023,5,180
59150649,2023,9,5,9月 2023,14,-64.2857142857143
59150649,2023,11,2,11月 2023,5,-60
59150649,2024,1,5,1月 2024,2,150
59150649,2024,3,5,3月 2024,5,0
59150649,2024,5,6,5月 2024,5,20
59150649,2024,7,5,7月 2024,6,-16.6666666666667
59150649,2024,9,4,9月 2024,5,-20
59150649,2024,11,4,11月 2024,4,0
59150650,2012,1,1,1月 2012,NA,NA
59150650,2013,1,2,1月 2013,1,100
59150650,2013,5,1,5月 2013,2,-50
59150650,2013,7,2,7月 2013,1,100
59150650,2014,1,1,1月 2014,2,-50
59150650,2014,5,4,5月 2014,1,300
59150650,2014,7,1,7月 2014,4,-75
59150650,2015,5,2,5月 2015,1,100
59150650,2017,5,1,5月 2017,2,-50
59150650,2018,9,1,9月 2018,1,0
59150650,2018,11,2,11月 2018,1,100
59150650,2022,9,1,9月 2022,2,-50
59150650,2023,1,1,1月 2023,1,0
59150650,2023,3,1,3月 2023,1,0
59150650,2023,11,1,11月 2023,1,0
59150651,2012,1,1,1月 2012,NA,NA
59150651,2014,3,1,3月 2014,1,0
59150651,2014,7,1,7月 2014,1,0
59150651,2015,5,1,5月 2015,1,0
59150651,2015,7,1,7月 2015,1,0
59150651,2015,9,1,9月 2015,1,0
59150651,2016,7,1,7月 2016,1,0
59150651,2017,9,3,9月 2017,1,200
59150651,2019,5,1,5月 2019,3,-66.6666666666667
59150651,2020,5,1,5月 2020,1,0
59150651,2020,7,1,7月 2020,1,0
59150651,2021,7,1,7月 2021,1,0
59150651,2022,9,1,9月 2022,1,0
59150651,2023,7,1,7月 2023,1,0
59150651,2024,5,1,5月 2024,1,0
59150652,2012,5,1,5月 2012,NA,NA
59150652,2013,1,2,1月 2013,1,100
59150652,2014,5,1,5月 2014,2,-50
59150652,2014,7,2,7月 2014,1,100
59150652,2014,9,2,9月 2014,2,0
59150652,2015,9,4,9月 2015,2,100
59150652,2016,1,1,1月 2016,4,-75
59150652,2016,3,1,3月 2016,1,0
59150652,2016,5,3,5月 2016,1,200
59150652,2016,7,1,7月 2016,3,-66.6666666666667
59150652,2017,1,1,1月 2017,1,0
59150652,2017,9,1,9月 2017,1,0
59150652,2017,11,1,11月 2017,1,0
59150652,2018,3,1,3月 2018,1,0
59150652,2019,1,1,1月 2019,1,0
59150652,2019,3,3,3月 2019,1,200
59150652,2019,5,1,5月 2019,3,-66.6666666666667
59150652,2019,7,2,7月 2019,1,100
59150652,2020,5,1,5月 2020,2,-50
59150652,2020,7,1,7月 2020,1,0
59150652,2020,11,1,11月 2020,1,0
59150652,2022,1,1,1月 2022,1,0
59150652,2024,1,1,1月 2024,1,0
59150653,2012,9,2,9月 2012,NA,NA
59150653,2013,5,1,5月 2013,2,-50
59150653,2014,3,1,3月 2014,1,0
59150653,2014,5,1,5月 2014,1,0
59150653,2014,7,1,7月 2014,1,0
59150653,2014,9,2,9月 2014,1,100
59150653,2015,1,1,1月 2015,2,-50
59150653,2015,3,1,3月 2015,1,0
59150653,2015,7,1,7月 2015,1,0
59150653,2016,3,1,3月 2016,1,0
59150653,2017,9,1,9月 2017,1,0
59150653,2018,7,1,7月 2018,1,0
59150653,2018,11,1,11月 2018,1,0
59150653,2019,1,1,1月 2019,1,0
59150653,2019,7,2,7月 2019,1,100
59150653,2020,3,1,3月 2020,2,-50
59150653,2022,5,3,5月 2022,1,200
59150653,2024,1,1,1月 2024,3,-66.6666666666667
59150653,2024,5,1,5月 2024,1,0
59150653,2024,9,2,9月 2024,1,100
59150653,2024,11,1,11月 2024,2,-50
59150654,2012,7,1,7月 2012,NA,NA
59150654,2012,11,1,11月 2012,1,0
59150654,2014,1,1,1月 2014,1,0
59150654,2014,9,3,9月 2014,1,200
59150654,2014,11,2,11月 2014,3,-33.3333333333333
59150654,2015,5,1,5月 2015,2,-50
59150654,2015,7,1,7月 2015,1,0
59150654,2016,3,1,3月 2016,1,0
59150654,2017,5,2,5月 2017,1,100
59150654,2017,7,1,7月 2017,2,-50
59150654,2017,9,1,9月 2017,1,0
59150654,2018,11,2,11月 2018,1,100
59150654,2019,1,2,1月 2019,2,0
59150654,2019,7,1,7月 2019,2,-50
59150654,2019,9,1,9月 2019,1,0
59150654,2019,11,2,11月 2019,1,100
59150654,2020,5,1,5月 2020,2,-50
59150654,2021,3,1,3月 2021,1,0
59150654,2022,5,1,5月 2022,1,0
59150654,2023,3,1,3月 2023,1,0
59150655,2013,3,1,3月 2013,NA,NA
59150655,2013,5,1,5月 2013,1,0
59150655,2014,3,2,3月 2014,1,100
59150655,2015,5,1,5月 2015,2,-50
59150655,2016,3,1,3月 2016,1,0
59150655,2016,11,1,11月 2016,1,0
59150655,2017,1,1,1月 2017,1,0
59150655,2017,5,1,5月 2017,1,0
59150655,2017,7,1,7月 2017,1,0
59150655,2018,9,1,9月 2018,1,0
59150655,2019,5,1,5月 2019,1,0
59150655,2019,7,1,7月 2019,1,0
59150655,2020,11,1,11月 2020,1,0
59150655,2024,3,1,3月 2024,1,0
59150655,2024,7,1,7月 2024,1,0
59150656,2012,5,1,5月 2012,NA,NA
59150656,2012,7,1,7月 2012,1,0
59150656,2012,11,2,11月 2012,1,100
59150656,2013,5,1,5月 2013,2,-50
59150656,2014,7,1,7月 2014,1,0
59150656,2014,11,3,11月 2014,1,200
59150656,2015,3,1,3月 2015,3,-66.6666666666667
59150656,2015,5,2,5月 2015,1,100
59150656,2016,5,1,5月 2016,2,-50
59150656,2016,7,1,7月 2016,1,0
59150656,2017,1,1,1月 2017,1,0
59150656,2017,3,1,3月 2017,1,0
59150656,2018,1,2,1月 2018,1,100
59150656,2018,5,1,5月 2018,2,-50
59150656,2019,7,1,7月 2019,1,0
59150656,2020,7,1,7月 2020,1,0
59150656,2022,9,2,9月 2022,1,100
59150656,2023,1,1,1月 2023,2,-50
59150656,2023,7,1,7月 2023,1,0
59150656,2024,5,1,5月 2024,1,0
59150657,2012,3,3,3月 2012,NA,NA
59150657,2012,7,1,7月 2012,3,-66.6666666666667
59150657,2012,9,4,9月 2012,1,300
59150657,2012,11,1,11月 2012,4,-75
59150657,2013,5,1,5月 2013,1,0
59150657,2013,7,1,7月 2013,1,0
59150657,2013,11,2,11月 2013,1,100
59150657,2014,3,1,3月 2014,2,-50
59150657,2015,1,1,1月 2015,1,0
59150657,2015,7,1,7月 2015,1,0
59150657,2015,11,2,11月 2015,1,100
59150657,2016,1,1,1月 2016,2,-50
59150657,2016,5,2,5月 2016,1,100
59150657,2016,7,1,7月 2016,2,-50
59150657,2016,11,1,11月 2016,1,0
59150657,2017,5,7,5月 2017,1,600
59150657,2017,7,1,7月 2017,7,-85.7142857142857
59150657,2017,9,1,9月 2017,1,0
59150657,2018,5,2,5月 2018,1,100
59150657,2018,7,3,7月 2018,2,50
59150657,2018,11,2,11月 2018,3,-33.3333333333333
59150657,2019,1,2,1月 2019,2,0
59150657,2019,3,1,3月 2019,2,-50
59150657,2019,5,1,5月 2019,1,0
59150657,2019,7,2,7月 2019,1,100
59150657,2019,9,3,9月 2019,2,50
59150657,2019,11,2,11月 2019,3,-33.3333333333333
59150657,2020,3,1,3月 2020,2,-50
59150657,2020,7,2,7月 2020,1,100
59150657,2020,9,1,9月 2020,2,-50
59150657,2020,11,1,11月 2020,1,0
59150657,2021,3,2,3月 2021,1,100
59150657,2021,5,2,5月 2021,2,0
59150657,2021,7,2,7月 2021,2,0
59150657,2021,9,1,9月 2021,2,-50
59150657,2022,3,1,3月 2022,1,0
59150657,2023,7,1,7月 2023,1,0
59150657,2024,11,3,11月 2024,1,200
59150658,2012,7,2,7月 2012,NA,NA
59150658,2012,9,1,9月 2012,2,-50
59150658,2012,11,1,11月 2012,1,0
59150658,2013,3,1,3月 2013,1,0
59150658,2013,9,1,9月 2013,1,0
59150658,2013,11,6,11月 2013,1,500
59150658,2014,5,1,5月 2014,6,-83.3333333333333
59150658,2014,9,3,9月 2014,1,200
59150658,2015,1,2,1月 2015,3,-33.3333333333333
59150658,2015,3,1,3月 2015,2,-50
59150658,2015,5,4,5月 2015,1,300
59150658,2015,7,1,7月 2015,4,-75
59150658,2015,9,1,9月 2015,1,0
59150658,2015,11,3,11月 2015,1,200
59150658,2016,5,1,5月 2016,3,-66.6666666666667
59150658,2016,9,1,9月 2016,1,0
59150658,2017,3,1,3月 2017,1,0
59150658,2017,5,2,5月 2017,1,100
59150658,2017,7,3,7月 2017,2,50
59150658,2017,11,2,11月 2017,3,-33.3333333333333
59150658,2019,7,3,7月 2019,2,50
59150658,2019,9,1,9月 2019,3,-66.6666666666667
59150658,2019,11,2,11月 2019,1,100
59150658,2020,3,1,3月 2020,2,-50
59150658,2020,5,2,5月 2020,1,100
59150658,2022,3,1,3月 2022,2,-50
59150658,2022,5,2,5月 2022,1,100
59150658,2022,9,2,9月 2022,2,0
59150658,2024,3,1,3月 2024,2,-50
59150658,2024,7,2,7月 2024,1,100
59150658,2024,11,1,11月 2024,2,-50
59150659,2012,1,1,1月 2012,NA,NA
59150659,2012,3,1,3月 2012,1,0
59150659,2012,11,1,11月 2012,1,0
59150659,2013,3,2,3月 2013,1,100
59150659,2014,3,1,3月 2014,2,-50
59150659,2014,7,1,7月 2014,1,0
59150659,2014,9,1,9月 2014,1,0
59150659,2014,11,3,11月 2014,1,200
59150659,2015,1,1,1月 2015,3,-66.6666666666667
59150659,2015,11,2,11月 2015,1,100
59150659,2016,7,2,7月 2016,2,0
59150659,2016,11,2,11月 2016,2,0
59150659,2017,3,1,3月 2017,2,-50
59150659,2017,5,1,5月 2017,1,0
59150659,2017,7,2,7月 2017,1,100
59150659,2017,9,1,9月 2017,2,-50
59150659,2017,11,1,11月 2017,1,0
59150659,2018,3,1,3月 2018,1,0
59150659,2018,9,1,9月 2018,1,0
59150659,2019,1,2,1月 2019,1,100
59150659,2019,5,3,5月 2019,2,50
59150659,2019,7,2,7月 2019,3,-33.3333333333333
59150659,2019,9,1,9月 2019,2,-50
59150659,2019,11,1,11月 2019,1,0
59150659,2020,3,4,3月 2020,1,300
59150659,2020,5,1,5月 2020,4,-75
59150659,2020,7,1,7月 2020,1,0
59150659,2021,7,1,7月 2021,1,0
59150659,2021,9,1,9月 2021,1,0
59150659,2021,11,2,11月 2021,1,100
59150659,2022,3,1,3月 2022,2,-50
59150659,2022,9,1,9月 2022,1,0
59150659,2023,1,1,1月 2023,1,0
59150659,2023,3,2,3月 2023,1,100
59150659,2023,5,1,5月 2023,2,-50
59150659,2024,1,1,1月 2024,1,0
59150659,2024,5,3,5月 2024,1,200
59150659,2024,7,1,7月 2024,3,-66.6666666666667
59150659,2024,9,2,9月 2024,1,100
59150659,2024,11,1,11月 2024,2,-50
59150660,2012,7,1,7月 2012,NA,NA
59150660,2012,9,1,9月 2012,1,0
59150660,2014,1,1,1月 2014,1,0
59150660,2014,3,1,3月 2014,1,0
59150660,2014,9,2,9月 2014,1,100
59150660,2015,1,1,1月 2015,2,-50
59150660,2015,9,1,9月 2015,1,0
59150660,2016,1,3,1月 2016,1,200
59150660,2016,7,1,7月 2016,3,-66.6666666666667
59150660,2016,9,1,9月 2016,1,0
59150660,2016,11,3,11月 2016,1,200
59150660,2017,5,3,5月 2017,3,0
59150660,2017,7,2,7月 2017,3,-33.3333333333333
59150660,2017,9,1,9月 2017,2,-50
59150660,2017,11,1,11月 2017,1,0
59150660,2018,5,1,5月 2018,1,0
59150660,2018,7,2,7月 2018,1,100
59150660,2019,1,1,1月 2019,2,-50
59150660,2019,5,3,5月 2019,1,200
59150660,2019,9,1,9月 2019,3,-66.6666666666667
59150660,2020,3,1,3月 2020,1,0
59150660,2020,7,1,7月 2020,1,0
59150660,2021,3,1,3月 2021,1,0
59150660,2021,5,1,5月 2021,1,0
59150660,2021,7,1,7月 2021,1,0
59150660,2021,9,1,9月 2021,1,0
59150660,2022,1,1,1月 2022,1,0
59150660,2022,5,2,5月 2022,1,100
59150660,2024,3,1,3月 2024,2,-50
59150660,2024,5,1,5月 2024,1,0
59150661,2012,1,1,1月 2012,NA,NA
59150661,2012,3,1,3月 2012,1,0
59150661,2012,5,1,5月 2012,1,0
59150661,2012,9,1,9月 2012,1,0
59150661,2013,7,1,7月 2013,1,0
59150661,2013,9,1,9月 2013,1,0
59150661,2014,1,2,1月 2014,1,100
59150661,2014,5,1,5月 2014,2,-50
59150661,2014,7,3,7月 2014,1,200
59150661,2015,1,1,1月 2015,3,-66.6666666666667
59150661,2015,5,1,5月 2015,1,0
59150661,2015,7,1,7月 2015,1,0
59150661,2016,1,1,1月 2016,1,0
59150661,2016,3,3,3月 2016,1,200
59150661,2016,5,2,5月 2016,3,-33.3333333333333
59150661,2016,11,1,11月 2016,2,-50
59150661,2017,1,2,1月 2017,1,100
59150661,2017,3,1,3月 2017,2,-50
59150661,2017,5,1,5月 2017,1,0
59150661,2017,7,1,7月 2017,1,0
59150661,2018,3,1,3月 2018,1,0
59150661,2018,5,3,5月 2018,1,200
59150661,2018,11,1,11月 2018,3,-66.6666666666667
59150661,2019,7,1,7月 2019,1,0
59150661,2020,7,1,7月 2020,1,0
59150661,2020,9,2,9月 2020,1,100
59150661,2020,11,1,11月 2020,2,-50
59150661,2021,1,2,1月 2021,1,100
59150661,2022,1,1,1月 2022,2,-50
59150661,2023,5,1,5月 2023,1,0
59150661,2023,7,2,7月 2023,1,100
59150661,2024,3,1,3月 2024,2,-50
59150661,2024,7,1,7月 2024,1,0
59150662,2012,5,2,5月 2012,NA,NA
59150662,2012,9,1,9月 2012,2,-50
59150662,2012,11,1,11月 2012,1,0
59150662,2013,1,1,1月 2013,1,0
59150662,2013,3,1,3月 2013,1,0
59150662,2013,7,1,7月 2013,1,0
59150662,2013,9,1,9月 2013,1,0
59150662,2014,3,2,3月 2014,1,100
59150662,2014,7,1,7月 2014,2,-50
59150662,2014,9,1,9月 2014,1,0
59150662,2015,7,2,7月 2015,1,100
59150662,2015,11,2,11月 2015,2,0
59150662,2016,1,2,1月 2016,2,0
59150662,2016,3,1,3月 2016,2,-50
59150662,2016,5,1,5月 2016,1,0
59150662,2016,7,2,7月 2016,1,100
59150662,2016,9,3,9月 2016,2,50
59150662,2016,11,1,11月 2016,3,-66.6666666666667
59150662,2017,1,2,1月 2017,1,100
59150662,2017,3,1,3月 2017,2,-50
59150662,2017,9,1,9月 2017,1,0
59150662,2017,11,1,11月 2017,1,0
59150662,2018,1,1,1月 2018,1,0
59150662,2018,3,1,3月 2018,1,0
59150662,2019,1,1,1月 2019,1,0
59150662,2019,5,1,5月 2019,1,0
59150662,2020,1,2,1月 2020,1,100
59150662,2020,5,1,5月 2020,2,-50
59150662,2020,9,1,9月 2020,1,0
59150662,2021,3,1,3月 2021,1,0
59150662,2021,7,2,7月 2021,1,100
59150662,2021,11,1,11月 2021,2,-50
59150662,2022,5,4,5月 2022,1,300
59150662,2022,9,1,9月 2022,4,-75
59150662,2023,5,1,5月 2023,1,0
59150662,2023,7,2,7月 2023,1,100
59150662,2023,11,1,11月 2023,2,-50
59150662,2024,9,1,9月 2024,1,0
59150662,2024,11,3,11月 2024,1,200
59150663,2012,5,1,5月 2012,NA,NA
59150663,2012,7,2,7月 2012,1,100
59150663,2012,9,1,9月 2012,2,-50
59150663,2013,1,1,1月 2013,1,0
59150663,2013,3,1,3月 2013,1,0
59150663,2013,5,1,5月 2013,1,0
59150663,2013,7,1,7月 2013,1,0
59150663,2013,9,1,9月 2013,1,0
59150663,2014,3,2,3月 2014,1,100
59150663,2014,9,1,9月 2014,2,-50
59150663,2015,5,1,5月 2015,1,0
59150663,2016,5,1,5月 2016,1,0
59150663,2016,7,2,7月 2016,1,100
59150663,2016,9,1,9月 2016,2,-50
59150663,2016,11,2,11月 2016,1,100
59150663,2017,1,1,1月 2017,2,-50
59150663,2017,5,2,5月 2017,1,100
59150663,2017,7,3,7月 2017,2,50
59150663,2018,1,1,1月 2018,3,-66.6666666666667
59150663,2018,5,2,5月 2018,1,100
59150663,2018,7,1,7月 2018,2,-50
59150663,2018,9,3,9月 2018,1,200
59150663,2019,7,2,7月 2019,3,-33.3333333333333
59150663,2019,9,2,9月 2019,2,0
59150663,2019,11,2,11月 2019,2,0
59150663,2020,1,1,1月 2020,2,-50
59150663,2020,3,1,3月 2020,1,0
59150663,2020,5,3,5月 2020,1,200
59150663,2020,7,2,7月 2020,3,-33.3333333333333
59150663,2020,11,1,11月 2020,2,-50
59150663,2021,3,1,3月 2021,1,0
59150663,2021,5,2,5月 2021,1,100
59150663,2022,5,1,5月 2022,2,-50
59150663,2023,1,1,1月 2023,1,0
59150663,2023,3,2,3月 2023,1,100
59150663,2023,7,1,7月 2023,2,-50
59150663,2023,11,1,11月 2023,1,0
59150663,2024,3,1,3月 2024,1,0
59150663,2024,5,1,5月 2024,1,0
